Hiatus_Size,AVW_Length,Apical_Shift,CL_Strain,US_Strain,CL_Material,US_Material,Levator_Plate_PC1,Levator_Plate_PC2
33.02841843,1.146064933,-0.065190407,0.015340318,-0.009652793,203.6264411,271.8386981,-2.337117246,-9.020451215
38.14767486,1.05945405,1.085376056,-0.064149174,-0.042615983,251.1569931,241.1165066,8.325950101,8.37638208
23.09953987,0.758993981,6.845580912,0.026191862,0.019358723,233.9106164,248.3408721,-18.12632083,-3.202562034
26.25761483,1.209419304,1.001255728,0.0034712,0.000580107,-86.31375767,338.9825444,-1.06134732,-23.55868928
26.16868387,1.169657374,-3.443180233,-0.053803307,-0.019230241,339.9146976,145.8898953,-18.08276806,-14.95829317
38.77302738,1.187473926,3.06263344,-0.007943444,-0.02346772,241.4727338,52.32627773,6.67548031,6.801691758
36.5903103,0.90297528,5.4175125,0.037127071,0.013219193,26.55650466,179.120296,24.45073494,18.0723581
36.23391976,1.317973623,3.726800484,0.003469526,0.004327854,153.6216067,188.1133667,0.127140099,11.18140042
26.30597049,0.90575337,1.187147544,0.00800827,-0.013319366,250.799856,274.450631,-18.53643884,-19.53331268
35.93048845,1.301031801,0.527330533,0.006974247,0.005034382,-21.14192127,90.05691477,5.694122483,-13.22249877
31.63582916,0.893032832,1.033253544,-0.055338695,-0.007277224,127.7119421,175.124599,-1.396545121,-2.063867632
40.98413699,0.981343804,-2.198899464,-0.03979457,-0.010680502,338.9319765,195.9680233,7.25701738,3.838105258
34.01928236,1.028961162,0.372588661,-0.027523151,0.008281257,366.6394158,181.0933338,-6.127981395,-8.595117795
34.53342329,1.133989683,-2.725982178,-0.001754569,0.006757752,205.3145738,190.1427901,-2.204316638,-4.978376802
33.98128424,1.346167747,3.034184118,0.058544811,0.032913325,176.0323906,109.5052759,2.495902765,-1.934158656
36.02207358,0.99430516,-1.961016238,0.023049376,0.010642873,241.4970577,172.2138473,-10.00960207,-1.984493985
34.09389681,0.934970841,-3.359072673,-0.051800436,-0.020105409,226.7446365,357.2698594,-10.1190034,-3.323875424
26.33505873,0.946017834,1.116324722,-0.009289562,-0.009518273,313.852053,135.4828122,-25.71753825,-13.53237418
16.47890249,1.007479676,5.549557452,0.049765915,0.024856211,77.23941393,83.35075217,-22.78680134,-24.21176628
36.4773215,1.002195058,-3.687876568,0.088452533,0.029679697,229.3739954,159.9251341,-14.71640995,3.643011901
35.90548662,0.977714112,-1.447694307,-0.031288747,-0.00658573,55.12706793,164.8030012,1.616672471,2.702412377
40.72325283,1.092562544,0.123290592,0.012882242,-0.001966304,13.96014415,202.3519736,7.566399582,4.364625736
41.81274114,0.55215384,-5.205258673,-0.047796786,-0.037730247,228.1363481,159.5594766,2.094328008,-6.577893153
41.50085176,0.937550193,-2.926638195,-0.057159596,-0.02939861,307.5500106,126.6536247,4.663238363,8.330419282
37.40854743,0.507997278,-1.487754484,-0.018495959,-0.015026485,75.56158645,112.0640289,-13.3667641,-7.348905867
40.70504108,0.951300805,2.439431923,-0.043647299,-0.029905469,350.5065461,313.2368943,6.429239215,3.248456347
47.27248736,1.283568626,0.170008555,0.012258223,-0.014522747,268.9616503,86.519904,20.40777941,22.15250092
30.15706882,0.742692807,1.506617563,0.028479699,0.019210195,302.3991282,150.3396533,-3.21422117,7.088947588
29.49819559,1.275962097,-0.528565283,-0.04678603,-0.030189928,286.2488497,262.2529373,-9.000652323,-6.052559454
33.01406279,1.135809853,2.442908785,-0.020184205,0.003047549,81.87576169,165.1813854,-10.01784002,-3.386491078
45.73584097,1.046398,-5.983680277,-0.014819079,-0.004026703,204.1878598,83.06560355,9.007970481,10.73278641
37.97532319,0.709401136,-3.065081801,-0.027733662,-0.012835792,75.63661329,84.71781129,0.869395008,-7.092755097
34.09232013,0.87135994,2.295528701,-0.004213186,0.008107299,268.8789617,69.60287709,-0.70728716,-0.062127162
40.76545997,1.088968621,0.456942663,0.088381409,0.029197028,189.5373913,279.1149166,10.21702599,6.291551109
35.12819999,1.096906552,-0.988662093,-0.046080317,-0.027154412,354.607627,148.1746115,7.132323682,2.041947778
26.22767901,1.10631874,-1.609337542,0.017274683,0.001650956,98.41487706,331.664983,-17.77967482,-12.44096042
31.45566892,1.135244173,3.579006921,0.050732836,0.019877469,185.9838828,351.7627485,0.575337373,-1.164138009
35.30091526,1.336634935,0.817320834,-0.020600135,-0.025252513,197.4304227,331.5136676,-4.976302673,-2.011995709
49.69952532,1.052166845,0.605476766,-0.053520631,-0.034548018,238.3019812,172.943356,23.3377284,9.981869132
31.32142711,0.91476335,-1.934628316,-0.011454719,0.001686776,213.2209934,320.3051965,-17.73202096,-11.61288501
25.22429116,1.057696181,4.938204445,-0.083011522,-0.034956065,222.4407061,301.6197831,-1.296408848,-0.630881351
36.89972224,1.167656958,-5.016942608,0.039630402,0.022364222,41.14618994,-13.90331767,-9.695158546,-4.146881134
34.25609288,1.050275511,2.427383428,0.030514072,0.016088349,188.9464772,157.3763145,13.35269638,12.27296225
40.39105102,0.84126541,-0.406184899,-0.065167885,-0.008893966,104.928035,157.81909,8.112509886,14.9730245
23.07932346,1.016115599,1.310247833,0.063330554,0.029450449,43.85386839,237.3738262,-25.19816197,-14.80090384
30.63835382,0.820781314,-0.400761897,-0.003440944,0.006814471,233.6793897,144.1593986,-16.51629496,-19.30001405
29.97037719,0.805008844,3.024378262,-0.022505732,-0.023310302,295.5033666,176.7510184,-0.843969913,3.941558603
46.05602832,1.037400916,-0.744464445,-0.027268111,-0.051444007,339.5138077,313.3987298,7.276255382,18.19333981
22.6899325,1.270467168,5.479349635,0.068119502,0.018473235,100.7030777,219.7615967,-7.180338443,-3.97538104
28.97473059,1.327662234,-1.027665676,0.020438089,0.019585419,33.42603689,-20.84213131,-0.089885469,-9.58743769
37.77656587,0.74890492,-0.8963459,0.006701012,0.005295684,-7.318704923,340.6383647,-22.57861932,-2.476880984
29.98509442,1.095136273,4.260354901,0.03198324,0.002859217,133.7150579,19.37755005,-5.140874988,3.297997472
29.74916671,1.105296606,-1.195801251,0.033740887,0.011717609,78.11402403,157.6001733,-2.861974065,-2.184407539
23.6096951,1.05996714,4.548703039,0.003573586,-0.002786816,72.90559422,327.412102,-6.678123904,-14.84837598
33.23574994,1.069814055,1.87608866,-0.03537932,-0.0141374,279.2143391,273.9196554,-3.047889393,-6.619625459
29.55545797,1.362001634,3.209821646,-0.06273974,-0.034130751,355.3642463,232.1030132,-7.157988282,-3.100477974
21.39515509,1.037621554,2.852594206,-0.041095212,-0.026598234,-13.37008614,171.68365,-14.438306,-15.7005575
35.77157581,0.763541782,-3.322994363,0.024962077,0.003171218,274.887399,238.609751,-2.354280903,-11.16498291
55.30731778,0.846983754,-7.02242924,-0.047505045,-0.02250217,142.3785872,305.2873584,19.36883548,4.286963432
32.38597215,0.894241255,-2.520261485,0.055571634,0.027988228,240.7879917,96.68243056,-3.053356498,-10.08244624
37.06845961,1.143568515,0.614415842,-0.010486586,-0.022813978,377.9572255,300.3912706,13.01819049,9.113503953
35.43213819,0.938371519,0.465296491,-0.003214703,0.010147225,326.5677676,288.8958296,3.702841141,6.11916737
39.03381264,1.133157402,-0.916453601,-0.033551925,-0.009643356,259.8653197,-10.22283227,5.135171006,3.117367319
32.38068992,0.904101275,6.085096147,-0.051089964,-0.015089395,188.2927816,171.9211962,14.46066554,21.30839505
29.94794938,0.786893098,-0.479904576,0.000912242,-0.00010099,15.27822756,63.65143814,-10.66167953,-12.97540517
25.50500947,1.076812188,2.755637878,-0.051214045,-0.027345403,-15.96432182,160.0106067,-9.496795954,-5.028502463
18.82388419,0.548835905,1.448206175,-0.005100351,0.007257942,355.4700695,231.4288247,-17.81307685,-15.42964324
30.16294987,0.79145973,-1.707222694,-0.008407314,0.006480257,364.0646967,82.73764449,-8.731107368,-13.04859077
48.09889585,0.545951003,1.291603102,-0.001281058,0.008846471,404.7889857,339.6226447,22.73288719,13.90550944
35.8886762,1.132876141,-1.623602603,0.009983075,-0.005644187,194.8874911,398.7844249,-5.713571545,-2.042813007
36.57866334,1.293925944,2.071935471,0.02159001,0.003887276,399.4810525,202.2579243,2.982150622,5.414621926
35.00763835,0.87774395,-6.576354443,-0.0146654,-0.010788221,-11.16133725,379.0850513,-4.796458262,-9.685176959
43.30533739,1.038809128,2.172117921,-0.001413317,-0.006910992,150.0938863,144.9456702,21.12276536,22.49692012
44.80353056,1.008860175,4.452147171,-0.01240879,-0.002699119,217.7461512,185.9117358,24.63305859,19.85390582
39.7886664,1.060328124,-2.313827745,-0.051089829,-0.014839769,172.775177,191.9550465,12.18100748,-2.384248292
32.70573235,1.0509918,-0.649925098,0.000916452,-0.017115995,163.8423241,255.7271041,-11.29394601,-3.199609099
33.08013891,1.05276464,-3.690321146,-0.039187908,-0.047598657,295.9787635,76.16868738,-6.145145342,-13.0138164
29.63862302,1.091166462,3.858601499,0.0032771,0.015478833,256.6592625,145.0932547,3.543931944,-10.60679324
49.48541674,0.687160666,-3.84227169,-0.013183322,-0.015220916,27.27637193,125.9671426,20.60296192,13.38646362
36.1469954,1.100160904,-1.823874901,-0.005738282,0.011732129,221.4311322,61.05321129,1.162736959,11.0942856
38.10983661,1.002388497,-1.218167005,-0.05327285,-0.032979474,101.6597351,283.5886521,5.441083438,6.390351949
32.85072451,0.93393799,-0.99016503,-0.070953727,-0.027221452,82.89492103,163.602067,3.800209935,4.666074896
39.37227892,0.955929429,0.832295026,-0.091903653,-0.031759745,251.8177624,206.6179724,12.86749071,16.41644582
45.38676205,0.840345019,0.680541699,-0.020698873,-0.008629895,98.97304911,350.2714567,8.873844492,6.512820142
31.8707754,0.719687125,-1.493705651,-0.068752938,-0.010444372,236.2052543,18.79113666,-7.111821875,-13.13268759
36.70781615,1.30158324,-1.678799559,-0.005372508,-0.000619074,410.6119901,100.0922761,-16.18817639,-3.413966409
38.41946964,1.104312608,-0.243244894,-0.013490644,-0.009015307,64.80215967,178.6016195,11.11429527,17.07607909
49.38852649,1.03385808,2.534871729,-0.000255193,0.006040559,60.562873,63.21779104,29.11073629,32.12520041
45.58777728,1.026399847,1.191751479,-0.045199419,-0.037689328,214.5166243,77.03721664,16.84234947,12.90628151
28.65535109,1.205948034,1.669846435,0.054765037,0.02646909,349.0267651,146.7642164,-12.12427871,-7.836261633
35.2853327,1.061556219,1.371815451,0.001113747,-0.020324465,225.4740733,177.1432483,4.99257522,12.91114715
27.6654337,1.111345678,3.801485655,-0.033108863,-0.017562812,124.3202386,160.3024178,4.53709843,7.11876387
34.26664723,1.282895741,2.191349884,0.001055758,0.000212037,106.2521937,108.9160327,7.239889158,-1.53519928
38.57956827,0.874389859,-0.916849449,-0.092690835,-0.033488584,191.7894503,217.4834507,12.44665598,3.661684392
33.55851031,1.002644019,-1.343977614,0.049961652,0.013764455,241.6720966,309.4310102,0.012879342,6.891284866
29.05657538,0.918288568,0.667794343,-0.005120013,0.001475567,154.42936,231.8109306,-8.640564504,-11.56410988
36.87617964,0.945947128,-0.417654889,-0.017270747,-0.002032215,199.3399157,160.6609884,11.89157223,-3.844454144
27.06352371,1.21657555,4.700403953,-0.026852741,0.006723892,190.1717403,87.44524541,-7.776907331,-2.888806267
31.31268247,0.85578205,-1.618255752,-0.007618773,-0.003344973,279.3223485,-23.26275951,-9.551133688,-12.21327955
49.03819299,0.823109262,-2.121817419,-0.058663827,-0.005514483,255.8712492,140.9422046,16.79590989,25.51018371
29.05679464,1.150301527,1.235322043,0.006774882,-0.005809356,15.91988402,94.3923019,-11.80506276,-14.07909405
41.20032681,1.164356095,3.547739289,-0.016165143,-0.003920263,252.1122623,56.41737759,13.00759615,4.801508887
32.13925144,0.806994328,-3.945274396,-0.013647443,-0.010525154,229.5890929,206.3585528,-13.32056599,-19.61590321
29.06501497,1.111723722,5.090887496,0.001766038,-0.010394175,67.36540515,161.4854588,1.503521506,-6.158033929
38.11348404,1.34219629,-0.348785957,-0.004774236,0.003149951,243.1513501,278.5937761,6.296129466,2.612732226
35.07460821,1.008422545,3.156391244,0.024068375,0.021870603,259.6780742,225.0619108,11.27569,-3.950894458
52.20016614,1.131064238,-1.268348361,-0.05605039,-0.02482113,180.2051948,165.3126763,11.4150253,19.33075742
26.06432769,1.014930305,0.408410876,0.036149999,0.031763236,304.6068104,375.6607913,-5.062519186,-17.20495685
26.37308732,1.256844694,1.856334736,-0.056449812,-0.029255748,389.1636391,249.9396466,-12.20800762,-17.11318374
30.03907596,0.928777495,-0.043123654,0.015792818,-0.001998406,177.6324947,79.03388548,0.880225,-5.833112499
40.89385934,1.003638148,-6.95678136,0.043216938,0.004746425,187.4582118,235.3995241,-2.181518033,8.841851211
31.88700287,1.275157756,-1.383587724,0.076338177,0.028959928,59.72393651,166.4954529,-5.754121534,-12.81828086
48.3545094,1.037678253,-4.679882196,-0.062403413,-0.001754602,81.78919403,231.8862971,11.46703862,12.19252617
26.49614461,0.969671663,0.641777506,0.026302277,0.014623424,65.23975044,109.1505432,-0.636961838,-9.161775903
40.33615706,1.09559159,-5.005921973,0.023004179,0.015761245,224.9837038,180.8540355,1.67349518,-0.716433596
30.69595271,0.828228595,0.112795369,-0.028508001,0.003969803,254.6905646,199.9170149,-11.44101587,-7.817443086
34.99548392,1.322084298,3.055463347,0.038719228,0.009844743,237.0905232,325.4661263,-0.892251377,6.829052443
32.73961987,1.08942932,2.074564579,0.002781659,-0.001250538,194.3866907,172.9692643,11.4577036,7.63650046
33.42073691,1.128934299,-1.055632158,0.037291528,0.009063069,172.2192059,148.7166202,-10.1741758,-9.164193554
38.34779458,0.679713545,-3.026942962,-0.007912531,0.011162383,204.6510765,192.218644,-3.379312547,3.115222154
39.273198,1.057032599,1.987610794,0.003800886,0.00539126,149.0877402,242.483691,11.1577289,20.03195077
41.87672319,0.600940781,-1.188662295,0.011350626,0.0172615,229.967476,229.1715614,17.83436043,15.29700866
24.88571093,1.041387597,4.514314355,-0.057274532,-0.033829531,288.0496209,132.0381712,-4.014704785,8.151255154
30.77919723,1.098056338,-0.787704937,-0.042810285,-0.012648597,175.7700575,199.9384519,-8.235528177,-6.885059146
27.52633694,1.049104297,-0.58384574,0.053444164,0.018682764,198.1459663,344.8265535,-9.528470881,-7.845447284
28.5387017,1.071167285,1.595732137,-0.022751093,0.001456681,257.1033966,-15.6179814,-9.925968029,-7.94535963
35.40772202,1.297569602,0.896263298,-0.001248025,-0.005044412,128.7472004,401.1926233,4.420098602,0.721647244
43.54223144,1.064771261,0.352560532,-0.030209034,5.33E-06,287.6096153,156.1499674,10.73759084,18.57255158
32.46385744,0.992280677,2.504311404,-0.033994199,-0.026940219,171.8375342,253.9605806,3.960093201,1.128769079
21.14641909,0.924700911,0.396965879,-0.089606703,-0.034492232,319.290464,270.0123067,-12.24617647,-14.62698825
33.29356778,1.03917633,3.728827939,-0.009379974,0.000149853,149.2826578,146.4305242,13.01818302,17.42972675
42.09650474,1.016173845,-4.008813333,0.011643503,0.006074027,189.2792884,271.4750952,1.11450124,5.530624371
35.60910242,1.078709325,-0.353497564,0.055424192,0.032368983,206.8833404,258.3485275,13.6832904,2.663937751
46.35722904,1.370016772,0.170924666,-0.047163456,-0.024753464,234.0838328,187.0297889,12.4978141,4.830501966
43.90213126,0.853737746,-1.108477302,0.031809755,0.019224567,144.7303179,88.11081359,4.774969738,7.834898437
34.02642662,1.192879114,3.769885074,0.003976354,0.001466525,215.9866536,48.73985426,-0.642269906,7.463872301
31.30534982,1.243041641,3.019701457,0.092414116,0.046369972,163.3739257,310.0298359,-9.864777589,-5.860607985
39.09757676,1.286475211,4.903212702,-0.035795614,-0.006477955,226.0363991,113.9647589,8.221584494,18.62230493
42.37456148,0.94245452,1.57500767,-0.021768177,-0.001168012,-35.79899286,179.5708165,29.04219188,10.62931263
31.42780661,0.919869598,1.042696707,0.017184132,0.024153577,224.0865578,75.35923563,-10.19437327,-3.699240887
35.30848787,0.837206786,0.096035413,-0.011856879,-0.005797811,230.3866478,116.75887,-1.659095795,-6.15157311
39.65473343,0.918668365,-1.830654019,0.043734767,0.016888928,191.3796841,339.6496042,-3.186791748,-3.593807847
38.57930281,0.73406328,-3.349225855,-0.052997787,-0.027268824,138.4071151,225.5210714,-1.223484166,0.253235852
43.43822389,0.772939897,-4.309939912,0.030122683,0.003742414,187.7424045,168.5384902,8.153673628,6.310646498
36.79704639,1.172155074,-0.770673167,-0.026616505,0.00064789,144.0517894,122.2864021,9.838519188,10.15625067
24.17762175,0.879615543,-0.208391059,-0.005723832,-0.013189754,148.7160619,245.5752504,-23.71370855,-16.27083612
33.16715467,1.052061681,0.553132575,-0.005893483,0.021537343,4.148365706,203.4015152,3.325890075,-2.200900497
29.60837876,1.042866914,7.560202074,0.001257508,0.009773244,232.6308286,289.1632322,9.560415435,14.08465875
41.76146997,0.563901499,-5.470292719,-0.019808428,0.003070108,243.0867669,132.4624269,-1.953983909,-1.647068919
25.47262029,1.05753921,5.830862351,-0.020140111,0.004092136,129.0759125,237.383942,-16.68370914,-4.877144249
30.89904903,0.684253328,2.010106978,0.068621045,0.036905815,42.52083077,218.7260131,0.687038315,17.41049525
26.07654071,0.858031235,0.875425913,0.044853934,-0.007341979,278.0864419,261.8822344,-14.3270313,-4.421454435
46.09015092,1.311982142,-1.324641742,-0.037134859,-0.025538768,73.74216971,352.6395112,13.20044282,16.7542292
37.1547423,0.89759547,1.214670929,-0.04269047,-0.051662288,137.3339453,261.0286041,10.49322475,15.70360976
29.2436334,0.911290448,3.616665557,0.021735313,0.006731105,238.9393089,175.7929975,-5.241797244,-8.344463357
26.45160115,0.978855787,-0.90223985,-0.04333698,-0.012791797,182.1058579,45.76754456,-18.14717296,-7.449734283
31.90736371,1.079418164,0.495736373,0.039294187,0.032436349,207.9236948,136.3178743,-3.680665465,-0.979354158
49.53579821,1.161356411,-4.101396942,-0.014406758,-0.029735545,220.6102835,-40.39494656,7.47665761,4.025477213
32.40889337,1.043878119,-0.147080249,-0.039494949,-0.0087881,90.64992248,312.4017802,12.85777777,-5.615253789
33.26572079,0.964397045,3.47660903,-0.013562966,0.000739764,18.32567788,352.2715424,-4.152678863,9.968419107
41.25751526,0.759801802,-0.009817082,0.031416827,-9.95E-05,218.1902285,218.9448802,10.79269505,11.12540711
38.33027609,1.151917344,-3.19274647,-0.045784274,-0.020392376,76.14027788,210.7107263,2.56502557,8.744945139
44.82482307,1.481483263,-0.956188502,-0.053406643,-0.007744313,173.8665822,150.6774076,7.207510371,17.74687916
45.46818121,1.086843838,-1.700170193,0.049843094,0.003213292,107.5583375,274.7328517,10.50721066,15.97138778
35.8131138,1.023845217,-5.130546718,-0.022003939,-0.002291982,38.63589626,2.350705431,-0.320370629,-19.32135131
37.32215518,1.12689841,-2.727854547,0.005131345,-0.016384617,-2.522160366,274.2668655,1.366243769,-4.736242054
36.68082722,0.813816035,0.147846569,-0.007420561,0.004165545,41.92904128,145.2118221,-4.859397391,-1.473898786
42.34912541,0.920482363,-2.218588688,0.040353882,0.025425351,128.9289089,235.8784396,13.03027818,4.473012876
34.55984052,0.976045263,-1.221867713,0.056437533,0.019943996,258.2114714,35.66005395,3.769127729,8.144389012
38.68513482,1.208232135,0.182382636,-0.016395417,0.029330524,104.474985,106.4985962,7.10149592,-0.980100703
33.23623432,0.842124396,-3.221613642,0.035378339,0.015288278,218.8524324,150.2544972,2.869343752,-11.47141292
21.8506714,0.712122564,5.139688592,0.096732114,0.024966198,103.3264276,39.82452443,-6.5168376,-20.65496965
45.915953,0.967859174,0.435274844,0.013338985,-6.79E-05,256.7098941,195.9968992,20.64123737,18.19018006
34.14255286,0.94287999,-2.472010716,-0.055637443,-0.040653569,212.2834088,35.04613869,3.647453876,-3.592988626
41.09967871,1.125009254,-7.54215576,-0.082185768,-0.046886485,134.82884,309.3424503,-5.235309188,0.26450409
34.44289256,1.0689317,-3.64177075,0.001595077,0.008134466,212.7911964,358.5917619,-6.423061541,-13.07165031
35.0601866,1.080196702,-4.183169671,0.068563999,0.018053765,76.88597343,174.4789842,-13.98862813,-3.654541482
39.12043498,0.949446382,-1.549225608,0.040058592,0.024862232,71.61825751,196.797353,-1.071925951,9.666102159
38.23865167,1.010414454,2.576644492,-0.006879309,0.005154442,188.7274908,286.0662107,8.069017693,14.99927492
34.0527888,0.93483587,1.069740301,0.032782872,0.017371843,276.5577704,220.0561768,-2.709046855,-1.475053647
39.46090294,0.965378499,6.813158791,-0.036390116,0.00231293,173.6224759,207.7644745,17.51360565,18.7911954
37.5880967,1.125995743,-1.61352612,-0.02024722,-0.009198897,172.0102496,189.1570162,-1.388688087,3.715290729
32.66858915,0.985437671,0.418802359,0.016527707,0.006383413,314.6596357,17.22828836,-4.105781774,-1.679209001
35.59687329,0.972201489,1.685850285,-0.045180576,-0.02978556,44.24173603,224.5112573,-1.099843943,-7.272050351
30.2178032,0.91841421,2.367929287,-0.014909041,0.008408577,238.5598397,289.0889186,-11.86715504,-16.99764609
26.17096958,1.012212495,2.760256566,0.04988127,0.014114761,182.499611,135.6400852,-4.317937142,-17.06388747
32.50070194,1.355952866,1.456494026,-0.013623008,-0.006549878,47.17309547,379.878838,1.573857486,-11.93834086
51.67651477,0.931174521,-7.358438078,-0.041502136,-0.001542727,307.9002295,279.2553633,9.886666215,4.718504438
31.47605292,1.154465428,-2.209415277,-0.065059909,-0.047138448,211.0279744,90.28546787,-16.71110015,-25.95177117
32.53596968,1.271361511,-0.278565366,-0.004897014,-0.01418136,475.5864611,223.5002652,-8.758395813,-5.891942696
43.43097439,0.923721658,-2.094376853,0.00420503,0.014902284,98.66117458,289.5159927,11.35615833,7.321350082
38.42984772,0.879354645,0.898469273,0.014846902,-0.007821418,313.7678432,194.6745828,2.999748927,5.086911961
22.86602262,0.89395705,4.23107782,0.046770979,0.02379421,198.9080599,221.6951829,-12.86969708,-8.195378778
31.83191213,1.012833245,1.648491727,0.005889104,0.001722332,216.6562128,187.5720787,9.175478362,-3.285659084
43.86937253,0.990627961,-6.194661129,-0.052994735,-0.020213515,187.9936223,181.7123676,4.187873618,13.84933726
47.77010912,0.853138941,-3.243990054,-0.027817594,-0.006005421,80.42127682,195.8429951,9.249103736,15.59024572
48.52172246,1.035138639,-1.478232244,-0.030763686,0.010076645,271.1130353,219.1509016,9.295778151,18.79743986
22.70963509,1.307362643,3.548851871,-0.054961565,-0.030471138,322.9548101,23.45749752,-18.21225204,-15.54016357
34.58193185,1.055776728,0.679862959,0.03568648,0.011104196,151.8791232,307.8325386,-1.342651969,0.300355084
38.42222185,1.085571979,1.412532811,-0.019287268,-0.012177768,248.8988525,181.8988357,4.318863695,0.174119936
44.59454534,1.013926079,-3.821138942,-0.043970333,-0.009311598,98.58346506,216.7284771,17.6859821,15.48396874
38.06385346,1.142502031,-2.654423256,0.009941467,0.011096933,291.2958255,194.1565334,-8.473550195,-2.725771885
34.01022331,1.37591571,-0.887759507,0.020511817,-0.002233331,379.4267211,248.215862,7.752973594,9.602672849
32.86218699,0.931534857,4.46465812,0.057433233,0.033561839,113.1335426,164.2942609,-5.458841195,25.97886292
30.26820179,0.822442017,-1.5280409,0.006928689,-0.004053901,326.7169415,62.73110873,-0.696160786,-13.84439378
21.04017829,1.297804478,5.655997572,0.028385061,0.024049509,137.6761864,42.16429488,-19.39055277,-13.09485976
37.74569761,1.207004175,5.010005304,0.004850195,0.02646095,320.5590715,223.2091314,23.79199724,13.19977995
33.12048094,0.91554749,-5.128663177,-0.039256171,0.00213686,253.6280826,162.2766289,-10.16637294,-16.79865401
40.94980139,0.920438505,-0.80542728,0.031251849,-0.000741365,288.7507328,187.5376505,17.83041769,9.739755533
27.79307058,0.885479669,1.560144656,0.050201037,0.018754229,477.2559437,503.1873861,-25.74577378,-11.91584931
41.0788583,0.986067481,3.323802797,0.051101523,0.01259513,105.7655384,300.9136853,17.11115493,16.73298312
30.90696156,0.96986768,0.093868943,0.005548966,0.009122371,226.1435428,216.4339122,-4.278840864,-7.344070869
39.23086493,1.41432818,-2.714293504,0.032558884,0.037106717,242.0103108,-30.24621663,-5.693604422,-4.258688231
34.46547239,1.157213782,0.870820861,0.005271868,-0.022198645,247.1340217,200.2829906,0.034485979,-7.40186477
33.3986474,1.130486566,2.378511666,-0.033441418,-0.019630936,175.0735128,240.9491206,4.695003462,-3.506890212
30.12162321,0.763794741,-2.235457054,-0.041424193,-0.019309142,68.28896123,165.1080248,-18.53616248,-13.56496938
33.75290252,1.095452513,3.86881034,0.02623587,0.005235349,84.51184038,234.2064465,3.093331877,-4.286347451
48.40804533,1.236128462,0.284182151,0.014568138,0.007367037,220.1044301,358.2810365,23.58554504,13.16960777
28.15878682,1.117690822,0.667321672,-0.022350484,-0.016233076,215.1954475,210.9798971,-9.875247483,-10.38209196
34.72852648,1.302092165,-1.336992495,0.052296594,-0.00656967,181.7489588,188.6818651,3.449568945,-9.349403615
39.03703498,0.798305005,-0.85736995,0.003407913,0.006691813,270.7395147,207.2077826,2.370845428,4.002925104
37.47214082,0.908226365,-5.136969214,-0.00069525,0.005502304,104.8111284,89.7251451,0.147474452,-9.259564875
33.91949683,1.078190366,0.353274619,-0.03823511,0.007241096,249.7233375,143.5671744,2.0465885,-0.534569277
38.83573097,1.261965243,1.507613546,-0.029927977,-0.026551403,125.120151,253.7123311,11.93652798,6.83866172
33.55161171,1.058102532,-0.128817256,0.008952102,0.000947594,372.9256563,136.335607,-0.366419565,0.157399558
37.463787,1.166412846,-1.009392314,0.078983208,0.059783566,83.17128986,196.3513021,8.57160685,5.866381618
42.34932517,0.837842485,-4.564186578,0.032327276,0.010392362,250.8696121,183.9586977,2.204145663,12.06761069
32.80717971,0.85708188,-2.074930947,-0.039297533,0.005458416,204.5547476,242.0333396,-10.14943846,-4.361008829
23.16406443,0.900161742,1.12866923,-0.053684871,-0.006212499,174.2951875,295.8071825,-11.45200142,-24.45713307
37.43854731,1.133534453,1.393307512,-0.081214986,-0.031963906,155.7334681,186.2037583,2.217031127,26.12234357
30.62990735,0.880974206,-1.346969749,0.002941385,-0.003277374,498.8885446,213.100137,-0.371392391,-2.530345748
37.12471717,1.041699729,-1.500141586,0.007845661,0.004298875,93.7737792,222.9768511,-4.267668915,9.658314348
29.56330166,1.009915446,-1.513000935,0.012534434,0.000466605,141.4827827,75.38589627,-1.617366429,-13.99641562
42.08338894,0.998872387,-2.91305884,-0.025328285,-0.016239593,162.3362188,199.7195394,3.501792998,6.709547227
38.59553413,0.916802617,0.135606009,-0.032450087,-0.022420301,424.0148997,122.1509544,10.40832996,5.311480291
39.86981625,1.093347961,-2.634869679,0.009472546,-0.010717425,340.7429196,190.2159277,-7.227386254,2.87073718
42.25879373,0.920058478,-5.694486258,0.012078403,0.009215881,261.6291637,61.50956612,-3.251260379,-5.433622747
37.27582247,0.748212878,2.458289997,0.003063443,-0.016100853,225.8231592,332.1117608,13.78117689,7.764923628
39.83586882,1.044675806,0.104472529,0.007933478,-0.01674383,331.0646403,76.41663997,8.736672957,-4.254559023
35.23123646,0.962713043,-1.049817683,0.02827191,0.018695612,-62.70140556,142.7819817,-2.501938667,-5.574764106
38.66294823,1.291475359,-3.844729756,-0.023118215,-0.009569097,133.9223708,129.8992169,0.594120429,20.1283628
40.04494218,1.286296972,-0.181077595,0.039293609,0.006828953,76.69620914,148.5387655,15.17216954,7.435547847
41.87014781,0.827803981,1.575577295,0.055293004,0.025342578,97.23938874,131.8348383,7.797907976,19.13761172
34.97544851,0.775035091,-3.822387977,-0.022327892,-0.009751468,213.4062632,195.2654737,-10.54781015,-7.117573138
49.56659247,0.815591982,-7.827073841,0.004264738,0.015608435,297.7300407,241.5373164,16.24786019,12.6777617
34.13417111,1.211499135,-1.948333958,-0.069975512,-0.035596648,419.5335726,406.108096,-10.97220455,-6.961892001
