File Name,Part3_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,inner_y3,outer_y1,outer_y2,outer_y3
Part1_E(2.42)Part3_E(2.34)Part7_E(1.4)Part10_E(1.35)Part11_E(1.7),2.34,0.015,1.25,1.75,1.2529446790542165,1.253237981763866,1.2537113857684952,-2.263172388,-2.263404908,-2.263785916
Part1_E(1.28)Part3_E(1.09)Part7_E(1.12)Part10_E(2.18)Part11_E(1.15),1.09,0.015,1.25,1.75,1.2696920353138663,1.2703564598804873,1.2713417589889913,-2.275967993,-2.276532375,-2.277544113
Part1_E(1.3)Part3_E(2.05)Part7_E(1.1)Part10_E(1.12)Part11_E(2.34),2.05,0.015,1.25,1.75,1.2524506985380612,1.2529264633954966,1.253380292324899,-2.261765224,-2.262367893,-2.262542754
Part1_E(1.63)Part3_E(1.84)Part7_E(2.13)Part10_E(1.16)Part11_E(1.76),1.84,0.015,1.25,1.75,1.255903171,1.2563478347827093,1.2569177484030607,-2.264988945,-2.265375644,-2.265938982
Part1_E(1.78)Part3_E(1.34)Part7_E(1.34)Part10_E(1.64)Part11_E(1.87),1.34,0.015,1.25,1.75,1.258120266797579,1.2586881891052386,1.2594738677925106,-2.265271386,-2.265790249,-2.266594585
Part1_E(1.89)Part3_E(1.96)Part7_E(2.26)Part10_E(1.97)Part11_E(1.43),1.96,0.015,1.25,1.75,1.2569858877659204,1.2573605202306015,1.2578936657665378,-2.266621541,-2.266806058,-2.267444775
Part1_E(1.77)Part3_E(2.24)Part7_E(1.4)Part10_E(1.99)Part11_E(2.39),2.24,0.015,1.25,1.75,1.251138039774993,1.2515298598114863,1.2519737646503848,-2.260837742,-2.261246671,-2.261571581
Part1_E(2.35)Part3_E(2.25)Part7_E(2)Part10_E(1.94)Part11_E(1.75),2.25,0.015,1.25,1.75,1.2531575883927448,1.2534802883922629,1.2539525305669093,-2.263212669,-2.263347025,-2.263929252
Part1_E(2)Part3_E(2.46)Part7_E(1.09)Part10_E(1.45)Part11_E(1.79),2.46,0.015,1.25,1.75,1.2524089727420942,1.2527181157282417,1.2531469621071458,-2.262813254,-2.263029951,-2.263455416
Part1_E(1.3)Part3_E(1.61)Part7_E(1.38)Part10_E(2.02)Part11_E(2.09),1.61,0.015,1.25,1.75,1.2556722335205297,1.2562606909418317,1.256858947425812,-2.263845732,-2.26455439,-2.264894245
Part1_E(1.52)Part3_E(1.9)Part7_E(2.5)Part10_E(1.42)Part11_E(1.33),1.9,0.015,1.25,1.75,1.2586466336618711,1.2590474631398216,1.2596010257438166,-2.268203618,-2.268500809,-2.26904872
Part1_E(1.41)Part3_E(1.67)Part7_E(1.44)Part10_E(2.26)Part11_E(1.76),1.67,0.015,1.25,1.75,1.2572157696912236,1.2577367867410223,1.2583495792631068,-2.2657884,-2.266316029,-2.26683302
Part1_E(2.05)Part3_E(1.4)Part7_E(1.65)Part10_E(1.03)Part11_E(1.28),1.4,0.015,1.25,1.75,1.262554726,1.262947398679535,1.263790703533503,-2.270365328,-2.270786456,-2.271259627
Part1_E(1.71)Part3_E(2.25)Part7_E(2.44)Part10_E(1.24)Part11_E(1.32),2.25,0.015,1.25,1.75,1.256205212254727,1.256539619544396,1.2569847437537092,-2.266556867,-2.266723165,-2.267249803
Part1_E(1.54)Part3_E(2.19)Part7_E(1.56)Part10_E(2.04)Part11_E(1.82),2.19,0.015,1.25,1.75,1.253891225420105,1.2542812484839705,1.254743916249646,-2.263781452,-2.264141432,-2.264552585
Part1_E(2.2)Part3_E(1.29)Part7_E(1.49)Part10_E(1.15)Part11_E(1.76),1.29,0.015,1.25,1.75,1.2588026536801138,1.2593194037439526,1.2601446642850886,-2.265754479,-2.266140011,-2.267022788
Part1_E(1.59)Part3_E(1.09)Part7_E(2.11)Part10_E(2.04)Part11_E(1.6),1.09,0.015,1.25,1.75,1.262914355423348,1.2635839160264313,1.2645497665808254,-2.268770734,-2.269422673,-2.270368839
Part1_E(1.8)Part3_E(2.34)Part7_E(2.08)Part10_E(1.51)Part11_E(1.24),2.34,0.015,1.25,1.75,1.256111634336068,1.2563982962430047,1.2568537798808117,-2.266659819,-2.266899057,-2.26723876
Part1_E(1.34)Part3_E(1.37)Part7_E(1.55)Part10_E(1.81)Part11_E(2.42),1.37,0.015,1.25,1.75,1.2550516058903576,1.2557526183314134,1.256409317470926,-2.262070105,-2.262980606,-2.263258239
Part1_E(1.02)Part3_E(2.38)Part7_E(2.05)Part10_E(2.06)Part11_E(1.07),2.38,0.015,1.25,1.75,1.2582550740295149,1.2585997743977846,1.258980185463396,-2.26904669,-2.269319641,-2.269683483
Part1_E(2.4)Part3_E(2.22)Part7_E(1.19)Part10_E(2.14)Part11_E(1.24),2.22,0.015,1.25,1.75,1.2561402921566596,1.2563882483589424,1.25690821669637,-2.266439094,-2.26667052,-2.266911552
Part1_E(1.58)Part3_E(1.02)Part7_E(2.17)Part10_E(1.3)Part11_E(2.37),1.02,0.015,1.25,1.75,1.256794809726438,1.2576177023067776,1.2584939173745342,-2.261673249,-2.262687156,-2.263267977
Part1_E(1.27)Part3_E(1.73)Part7_E(2.08)Part10_E(1.58)Part11_E(2.15),1.73,0.015,1.25,1.75,1.2547588813572483,1.2553167499307027,1.2558665948949674,-2.263301811,-2.263988971,-2.264262329
Part1_E(1.96)Part3_E(2.2)Part7_E(1.9)Part10_E(1.66)Part11_E(1.55),2.2,0.015,1.25,1.75,1.2547932557262689,1.255134196,1.2556059861025253,-2.264871576,-2.26508603,-2.265573195
Part1_E(1.99)Part3_E(1.99)Part7_E(1.06)Part10_E(1.65)Part11_E(1.36),1.99,0.015,1.25,1.75,1.257176766857048,1.2575019520305524,1.2580701729086283,-2.266894087,-2.267202168,-2.267525985
Part1_E(1.04)Part3_E(1.04)Part7_E(1.94)Part10_E(1.04)Part11_E(1.98),1.04,0.015,1.25,1.75,1.2605736829556242,1.2615279402527593,1.2623900286792764,-2.265867836,-2.267121822,-2.267508951
Part1_E(1.76)Part3_E(2.01)Part7_E(2.39)Part10_E(1.9)Part11_E(1.36),2.01,0.015,1.25,1.75,1.2573266729404078,1.257698006326493,1.2582103489458367,-2.267138249,-2.267330174,-2.267935326
Part1_E(1.34)Part3_E(1.65)Part7_E(1.71)Part10_E(2.38)Part11_E(1.21),1.65,0.015,1.25,1.75,1.2620802301988003,1.262548686352903,1.2631856277759952,-2.271011923,-2.271376239,-2.272009717
Part1_E(2.5)Part3_E(1.37)Part7_E(2.2)Part10_E(1.11)Part11_E(1.21),1.37,0.015,1.25,1.75,1.2630462875660586,1.2633521661199796,1.2642506876851711,-2.270743096,-2.271103582,-2.271529438
Part1_E(1.01)Part3_E(2.43)Part7_E(1.87)Part10_E(1.01)Part11_E(1.66),2.43,0.015,1.25,1.75,1.2542119271573895,1.254600668777618,1.254977303997859,-2.264649401,-2.265100466,-2.265293744
Part1_E(2.13)Part3_E(2.41)Part7_E(2.11)Part10_E(2.08)Part11_E(1.96),2.41,0.015,1.25,1.75,1.2517961816547882,1.2521129769334605,1.2525554241077967,-2.262021036,-2.262247907,-2.262688021
Part1_E(1.42)Part3_E(1.37)Part7_E(1.97)Part10_E(1.44)Part11_E(1.35),1.37,0.015,1.25,1.75,1.2631534423175397,1.2637112468901628,1.2644932875694797,-2.270849445,-2.271314298,-2.272111004
Part1_E(2.28)Part3_E(2.2)Part7_E(1.07)Part10_E(2.49)Part11_E(2.1),2.2,0.015,1.25,1.75,1.2519256145453146,1.252267452272931,1.2527605477615156,-2.261675919,-2.261925879,-2.262419604
Part1_E(1.03)Part3_E(1.19)Part7_E(2.2)Part10_E(1.43)Part11_E(1.27),1.19,0.015,1.25,1.75,1.2671142627928127,1.2678515800536043,1.2687192822283206,-2.273953003,-2.274713818,-2.275481574
Part1_E(1.12)Part3_E(1.09)Part7_E(2.2)Part10_E(1.87)Part11_E(2.06),1.09,0.015,1.25,1.75,1.2593815071699617,1.2602756913420974,1.2611012424997448,-2.264987809,-2.26615297,-2.2665397
Part1_E(2.33)Part3_E(1.33)Part7_E(2.17)Part10_E(2.17)Part11_E(1.52),1.33,0.015,1.25,1.75,1.2604244482499884,1.2608292834155237,1.2617231349437696,-2.267689814,-2.26813266,-2.268667567
Part1_E(2.41)Part3_E(1.56)Part7_E(1.81)Part10_E(2.34)Part11_E(2.36),1.56,0.015,1.25,1.75,1.2533899258896355,1.2538492805401935,1.2545332849105404,-2.261208909,-2.261591616,-2.262292244
Part1_E(1.12)Part3_E(1.19)Part7_E(2.11)Part10_E(2.15)Part11_E(2.16),1.19,0.015,1.25,1.75,1.2579582058955483,1.2587947767678915,1.2595443246540488,-2.264161296,-2.265268366,-2.265564096
Part1_E(2.37)Part3_E(1.1)Part7_E(1.08)Part10_E(2.47)Part11_E(2.39),1.1,0.015,1.25,1.75,1.255445137959541,1.256045626369685,1.2569578555264982,-2.260865778,-2.261429638,-2.262398828
Part1_E(1.26)Part3_E(1.58)Part7_E(2.12)Part10_E(1.31)Part11_E(1.22),1.58,0.015,1.25,1.75,1.2628006491715282,1.263305945031525,1.263968018360685,-2.27148591,-2.271896078,-2.272559227
Part1_E(1.38)Part3_E(1.17)Part7_E(1.62)Part10_E(1.4)Part11_E(2.38),1.17,0.015,1.25,1.75,1.2562383752931057,1.2570294359097989,1.257788681768054,-2.262186134,-2.263204371,-2.263580163
Part1_E(1.28)Part3_E(1.94)Part7_E(1.99)Part10_E(2.31)Part11_E(1.19),1.94,0.015,1.25,1.75,1.2599208654873468,1.2603293873222667,1.260851540961439,-2.269705093,-2.270017797,-2.27053037
Part1_E(2.18)Part3_E(1.54)Part7_E(1.04)Part10_E(1.18)Part11_E(1.25),1.54,0.015,1.25,1.75,1.2613348408840204,1.2616790590341158,1.262452380810782,-2.26975252,-2.270115962,-2.270519904
Part1_E(1.31)Part3_E(1.76)Part7_E(1.83)Part10_E(1.04)Part11_E(1.38),1.76,0.015,1.25,1.75,1.2596140513918053,1.2600844428743456,1.2606719665484891,-2.268748094,-2.269149247,-2.269737761
Part1_E(1.36)Part3_E(1.55)Part7_E(1.31)Part10_E(2.32)Part11_E(2.13),1.55,0.015,1.25,1.75,1.2556932927015236,1.2562950296942572,1.2569176358122922,-2.26362201,-2.264340602,-2.264713172
Part1_E(2.34)Part3_E(2.01)Part7_E(1.8)Part10_E(2.07)Part11_E(2.07),2.01,0.015,1.25,1.75,1.252769885364115,1.2531324549058858,1.253679673595981,-2.262106925,-2.262370971,-2.26292219
Part1_E(2.14)Part3_E(2.29)Part7_E(2.41)Part10_E(1.33)Part11_E(1.91),2.29,0.015,1.25,1.75,1.2524595091514743,1.252787815514993,1.2532583838114597,-2.262490474,-2.262723362,-2.263192982
Part1_E(2.47)Part3_E(1.8)Part7_E(2.03)Part10_E(1.42)Part11_E(1.75),1.8,0.015,1.25,1.75,1.255292872334057,1.2556560917525792,1.256288849747765,-2.264230979,-2.264543305,-2.265064274
Part1_E(1.05)Part3_E(2.25)Part7_E(1.74)Part10_E(1.71)Part11_E(1.61),2.25,0.015,1.25,1.75,1.2553152278813648,1.2557314530562207,1.256149645980958,-2.265459786,-2.26592465,-2.266176765
Part1_E(2.31)Part3_E(1.88)Part7_E(2.5)Part10_E(1.63)Part11_E(1.62),1.88,0.015,1.25,1.75,1.255769976252605,1.2561234401260497,1.256723745056019,-2.265022753,-2.26532213,-2.265809482
Part1_E(1.59)Part3_E(2.27)Part7_E(1.07)Part11_E(2.19),2.27,0.015,1.25,1.75,1.251909919327622,1.252302865261289,1.2527376551814076,-2.261763145,-2.262178494,-2.262486625
Part1_E(1.2)Part3_E(2.04)Part7_E(1.13)Part10_E(2.47)Part11_E(1.73),2.04,0.015,1.25,1.75,1.2555321023056436,1.2559853344532637,1.2564640415289368,-2.265154004,-2.265648422,-2.265972171
Part1_E(1.92)Part3_E(1.38)Part7_E(2.29)Part10_E(2.3)Part11_E(1.18),1.38,0.015,1.25,1.75,1.264123076076859,1.2645210378235745,1.2653704581875491,-2.271938451,-2.272365972,-2.272831499
Part1_E(2.11)Part3_E(1.07)Part7_E(1.07)Part10_E(2.26)Part11_E(1.37),1.07,0.015,1.25,1.75,1.265035401187199,1.265502109340107,1.2665974811229537,-2.270828407,-2.271379246,-2.272041885
Part1_E(2.34)Part3_E(1.83)Part7_E(1.56)Part10_E(1.7)Part11_E(2.05),1.83,0.015,1.25,1.75,1.2536645056874958,1.2540545419057654,1.2546581541231254,-2.262535732,-2.262826073,-2.263437013
Part1_E(2.11)Part3_E(2.46)Part7_E(1.89)Part10_E(1.4)Part11_E(1.56),2.46,0.015,1.25,1.75,1.2533527495846355,1.253651812897864,1.254068842502725,-2.26390652,-2.264027188,-2.264541998
Part1_E(1.82)Part3_E(1.26)Part7_E(2.13)Part10_E(2.15)Part11_E(2.49),1.26,0.015,1.25,1.75,1.2546611726769614,1.2553133000817516,1.2560638720410822,-2.261059836,-2.261808902,-2.262369637
Part1_E(1.99)Part3_E(1.66)Part7_E(1.8)Part10_E(1.59)Part11_E(2.23),1.66,0.015,1.25,1.75,1.2539118726069134,1.2543897963815227,1.2550175375633004,-2.262165808,-2.262609248,-2.263210465
Part1_E(1.08)Part3_E(1.67)Part7_E(2.38)Part10_E(2.47)Part11_E(1.39),1.67,0.015,1.25,1.75,1.2606610267926035,1.2612012391002196,1.2618035460879211,-2.269513693,-2.270063589,-2.270555334
Part1_E(1.79)Part3_E(1.26)Part7_E(2.33)Part10_E(2.31)Part11_E(2.02),1.26,0.015,1.25,1.75,1.2575570509767626,1.2581696045229982,1.2589825262053564,-2.264199146,-2.264806972,-2.265585281
Part1_E(1.38)Part3_E(1.64)Part7_E(1.63)Part10_E(1.14)Part11_E(2.28),1.64,0.015,1.25,1.75,1.254410315131922,1.2549878131102348,1.2555660599961136,-2.262587027,-2.263296171,-2.263597765
Part1_E(2.21)Part3_E(2.08)Part7_E(1.16)Part10_E(2.04)Part11_E(1.63),2.08,0.015,1.25,1.75,1.2547092997886928,1.2550561778844789,1.2555668330480445,-2.264483677,-2.264633796,-2.265260952
Part1_E(2.11)Part3_E(1.79)Part7_E(2.5)Part10_E(1.41)Part11_E(1.38),1.79,0.015,1.25,1.75,1.2582393964520673,1.2585806281901053,1.2592295845432169,-2.267401269,-2.267736313,-2.268103011
Part1_E(1.15)Part3_E(1.39)Part7_E(1.89)Part10_E(1.6)Part11_E(2.34),1.39,0.015,1.25,1.75,1.2556259743642442,1.2563561158864247,1.256991536848035,-2.262787085,-2.263772912,-2.263957048
Part1_E(2.3)Part3_E(1.3)Part7_E(1.8)Part10_E(1.88)Part11_E(2.28),1.3,0.015,1.25,1.75,1.2551424502259172,1.2556767218713734,1.256480142968935,-2.261831986,-2.262342945,-2.263117357
Part1_E(1.07)Part3_E(2.49)Part7_E(1.38)Part10_E(2.5)Part11_E(2.18),2.49,0.015,1.25,1.75,1.2516383990807238,1.252037837923762,1.2523949324522323,-2.261895602,-2.262425398,-2.262501117
Part1_E(1.17)Part3_E(2.17)Part7_E(2.36)Part10_E(1.15)Part11_E(1.02),2.17,0.015,1.25,1.75,1.259881863425731,1.2602383305747389,1.260677968,-2.270332737,-2.270590744,-2.271014223
Part1_E(1.31)Part3_E(2.5)Part7_E(1.84)Part10_E(1.36)Part11_E(1.37),2.5,0.015,1.25,1.75,1.255077752470639,1.2554051049668262,1.2557888752963942,-2.265822463,-2.266079962,-2.266451284
Part1_E(2.38)Part3_E(1.02)Part7_E(1.36)Part10_E(2.31)Part11_E(1.27),1.02,0.015,1.25,1.75,1.266664976475199,1.2670461032960134,1.2682291099643666,-2.272114324,-2.272622851,-2.273253701
Part1_E(1.84)Part3_E(1.78)Part7_E(1.18)Part10_E(1.91)Part11_E(1.04),1.78,0.015,1.25,1.75,1.2617717288351482,1.262093751863268,1.262728422505055,-2.271209421,-2.271527235,-2.271836167
Part1_E(1.97)Part3_E(1.37)Part7_E(2.39)Part10_E(2.49)Part11_E(2),1.37,0.015,1.25,1.75,1.2567852703879323,1.2573236599179278,1.2580958418646295,-2.263991607,-2.264497703,-2.265242293
Part1_E(1.37)Part3_E(1.42)Part7_E(1.12)Part10_E(1.61)Part11_E(1.14),1.42,0.015,1.25,1.75,1.2652039623027556,1.2657353185205311,1.266465762086122,-2.273333974,-2.273690155,-2.274514138
Part1_E(1.69)Part3_E(1.13)Part7_E(1.28)Part10_E(2.47)Part11_E(1.46),1.13,0.015,1.25,1.75,1.2639167219588343,1.2645120819639135,1.265473697,-2.270151613,-2.270654081,-2.271646241
Part1_E(2.33)Part3_E(2.31)Part7_E(2.32)Part10_E(1.35)Part11_E(1.57),2.31,0.015,1.25,1.75,1.2537900668352389,1.2540825333378824,1.254560113227193,-2.264043738,-2.264273899,-2.264652034
Part1_E(2.03)Part3_E(1.5)Part7_E(2.2)Part10_E(1.78)Part11_E(2.48),1.5,0.015,1.25,1.75,1.2534286752887844,1.2539614122765017,1.2546290723433366,-2.260963644,-2.261512083,-2.262089935
Part1_E(1.1)Part3_E(1.05)Part7_E(1.85)Part10_E(1.09)Part11_E(1.34),1.05,0.015,1.25,1.75,1.2677644721481596,1.268574349572294,1.2695562464894523,-2.273587788,-2.274438586,-2.275326651
Part1_E(1.46)Part3_E(1.85)Part7_E(2.46)Part10_E(1.8)Part11_E(2.07),1.85,0.015,1.25,1.75,1.2543521603317684,1.2548419001309938,1.2553780520914055,-2.263287789,-2.263828444,-2.264200676
Part1_E(2.18)Part3_E(1.79)Part7_E(2.43)Part10_E(1.14)Part11_E(2.1),1.79,0.015,1.25,1.75,1.253751617780123,1.254169240247906,1.2547738525984315,-2.262483988,-2.262816517,-2.263428587
Part1_E(2.34)Part3_E(1.88)Part7_E(1.25)Part10_E(1.13)Part11_E(2.27),1.88,0.015,1.25,1.75,1.2524666663847843,1.2528637501548112,1.2534388562697698,-2.261367897,-2.261681077,-2.262262032
Part1_E(2.33)Part3_E(2.16)Part7_E(1.45)Part10_E(1.43)Part11_E(1.63),2.16,0.015,1.25,1.75,1.2541989180421331,1.2545138991705411,1.2550294706780405,-2.264116098,-2.264371831,-2.264786449
Part1_E(1.71)Part3_E(2.08)Part7_E(1.83)Part10_E(2.5)Part11_E(1.72),2.08,0.015,1.25,1.75,1.254748117001589,1.255132554142678,1.2556371154833224,-2.264461422,-2.264765358,-2.265267006
Part1_E(1.42)Part3_E(1.05)Part7_E(2.29)Part10_E(2.21)Part11_E(1.1),1.05,0.015,1.25,1.75,1.270805796081556,1.2714560163496162,1.2724474765320175,-2.276807279,-2.277433284,-2.27830354
Part1_E(1.11)Part3_E(1.24)Part7_E(1.06)Part10_E(2.27)Part11_E(1.79),1.24,0.015,1.25,1.75,1.260571220169797,1.2613404410943476,1.262120294373425,-2.267287014,-2.26822052,-2.268702526
Part1_E(1.93)Part3_E(1.35)Part7_E(2.17)Part10_E(1.58),1.35,0.015,1.25,1.75,1.2668807351216196,1.2672339796327052,1.2681067312228635,-2.274726684,-2.275121691,-2.275534221
Part1_E(1.15)Part3_E(2.27)Part7_E(1.41)Part10_E(2.31)Part11_E(2.44),2.27,0.015,1.25,1.75,1.251409497150463,1.2518556901504894,1.2522464634296415,-2.261152557,-2.261762075,-2.261820116
Part1_E(1.03)Part3_E(1.07)Part7_E(1.62)Part10_E(2.4)Part11_E(2.29),1.07,0.015,1.25,1.75,1.257876187,1.2588420967638616,1.259617724969582,-2.26322594,-2.264569139,-2.264738669
Part1_E(2.23)Part3_E(2.27)Part7_E(2.08)Part10_E(1.4)Part11_E(1.63),2.27,0.015,1.25,1.75,1.2537568964388155,1.254076772462429,1.2545397918804029,-2.263926431,-2.26405463,-2.264628502
Part1_E(1.22)Part3_E(1.35)Part7_E(1.77)Part10_E(1.84)Part11_E(1.79),1.35,0.015,1.25,1.75,1.259511597627308,1.260193346589438,1.2609263084112858,-2.266792299,-2.267578521,-2.268092018
Part1_E(2.44)Part3_E(2.11)Part7_E(1.18)Part10_E(1.4)Part11_E(1.73),2.11,0.015,1.25,1.75,1.2538272284318692,1.2541484427387648,1.254681196927964,-2.263571847,-2.263834915,-2.264268078
Part1_E(1.3)Part3_E(2.15)Part7_E(1.57)Part10_E(2.48)Part11_E(1.14),2.15,0.015,1.25,1.75,1.258762817632154,1.2591224794445532,1.2595819553417815,-2.269061203,-2.269322294,-2.26976896
Part1_E(1.92)Part3_E(1.6)Part7_E(1.86)Part10_E(2.03)Part11_E(1.86),1.6,0.015,1.25,1.75,1.2563430655151226,1.2568125469845857,1.2574867606817006,-2.264595257,-2.26498055,-2.265666877
Part1_E(1.76)Part3_E(1.04)Part7_E(1.37)Part10_E(2.21)Part11_E(1.37),1.04,0.015,1.25,1.75,1.265965114658883,1.2665892450417005,1.2675965106268974,-2.271603761,-2.272215168,-2.273123929
Part1_E(1.13)Part7_E(2.46)Part10_E(1.36)Part11_E(1.09),1.0,0.015,1.25,1.75,1.2727132249566913,1.273468895686105,1.2745313225610828,-2.278381858,-2.279047931,-2.280153146
Part1_E(2.27)Part3_E(1.04)Part7_E(1.09)Part10_E(1.55)Part11_E(2.33),1.04,0.015,1.25,1.75,1.2562034128999624,1.2568401283198418,1.2577940691734926,-2.261213008,-2.261830647,-2.262828782
Part1_E(1.9)Part3_E(1.33)Part7_E(2.49)Part10_E(1.78)Part11_E(1.92),1.33,0.015,1.25,1.75,1.2576722389810635,1.2582263856510898,1.2590225714516308,-2.264732683,-2.265256381,-2.266024042
Part1_E(1.17)Part3_E(2.19)Part7_E(2.13)Part10_E(1.01)Part11_E(1.93),2.19,0.015,1.25,1.75,1.253781814977371,1.2542186426295283,1.2546506795571282,-2.263613159,-2.264131259,-2.264351207
Part1_E(1.28)Part3_E(1.69)Part7_E(1.13)Part10_E(1.01)Part11_E(1.23),1.69,0.015,1.25,1.75,1.2616287896304408,1.2621013713296492,1.2627162987339149,-2.270676537,-2.271054149,-2.271666426
Part1_E(2.45)Part3_E(1.67)Part7_E(2.21)Part10_E(1.18)Part11_E(1.13),1.67,0.015,1.25,1.75,1.261009167995235,1.2612804195436318,1.2620056866665292,-2.269985576,-2.270273889,-2.2705917
Part1_E(1.23)Part7_E(2.11)Part10_E(1.33)Part11_E(1.55),1.0,0.015,1.25,1.75,1.2651772475306304,1.2660132786240952,1.2670218581438015,-2.270417802,-2.271332171,-2.272215518
Part1_E(2)Part3_E(2.06)Part7_E(2.04)Part10_E(1.13)Part11_E(2.01),2.06,0.015,1.25,1.75,1.2531141460653772,1.2534949431597604,1.2540122098556312,-2.262609117,-2.262909993,-2.26342718
Part1_E(1.28)Part3_E(2.31)Part7_E(2.43)Part10_E(1.47)Part11_E(2.21),2.31,0.015,1.25,1.75,1.2519816494635312,1.2523971600544446,1.2528014146884612,-2.261904655,-2.26241446,-2.262587574
Part1_E(1.24)Part3_E(2.25)Part7_E(1.42)Part10_E(2.24)Part11_E(1.24),2.25,0.015,1.25,1.75,1.2574274853430762,1.2577886676001773,1.2582209265179003,-2.267840543,-2.268121716,-2.268541891
Part1_E(2.18)Part3_E(2.25)Part7_E(2.15)Part10_E(1.97)Part11_E(1.88),2.25,0.015,1.25,1.75,1.2527193139498374,1.253047851625632,1.2535305560069387,-2.262688061,-2.26291589,-2.263398641
Part1_E(1.73)Part3_E(2.25)Part7_E(2.25)Part10_E(1.61)Part11_E(2.45),2.25,0.015,1.25,1.75,1.2509367622950955,1.2513329053775404,1.2517694485839508,-2.260630602,-2.261060482,-2.261353388
Part1_E(1.54)Part3_E(1.83)Part7_E(1.95)Part10_E(1.29)Part11_E(2.12),1.83,0.015,1.25,1.75,1.2541104036861757,1.2545977965529966,1.255143148277416,-2.262961253,-2.263489938,-2.263886453
Part1_E(1.63)Part3_E(2.22)Part7_E(2.22)Part10_E(2.18)Part11_E(1.05),2.22,0.015,1.25,1.75,1.2584914203652582,1.258785100677366,1.2592557928115653,-2.268975407,-2.269246406,-2.269488057
Part1_E(1.8)Part3_E(1.41)Part7_E(1.61)Part10_E(1.64)Part11_E(1.78),1.41,0.015,1.25,1.75,1.2582776693386115,1.2588083422016938,1.2595677622114496,-2.265809875,-2.266307501,-2.267022857
Part1_E(1.74)Part3_E(2.3)Part7_E(1.74)Part10_E(1.96)Part11_E(1.74),2.3,0.015,1.25,1.75,1.2535638435300347,1.253911442819596,1.2543623218872315,-2.263716945,-2.263985427,-2.264430646
Part1_E(1.22)Part3_E(1.84)Part7_E(2.36)Part10_E(1.6)Part11_E(1.96),1.84,0.015,1.25,1.75,1.255271701467254,1.255791078863258,1.2563164384340797,-2.264246024,-2.26486131,-2.265156155
Part1_E(1.61)Part3_E(2.25)Part7_E(2.34)Part10_E(2.08)Part11_E(1.5),2.25,0.015,1.25,1.75,1.2552244495700726,1.2555723730581556,1.2560302781303792,-2.265436947,-2.26569574,-2.266146874
Part1_E(1.64)Part3_E(1.23)Part7_E(1.51)Part10_E(2.35)Part11_E(2.43),1.23,0.015,1.25,1.75,1.2553256245625353,1.256024364060767,1.2567782589281375,-2.261592444,-2.262431874,-2.262930762
Part1_E(2.4)Part3_E(1.28)Part7_E(1.36)Part10_E(2.1)Part11_E(2.26),1.28,0.015,1.25,1.75,1.2552721671983624,1.255794789983393,1.2566195192467184,-2.261867067,-2.262318214,-2.263174913
Part1_E(2.05)Part3_E(1.4)Part7_E(1.42)Part10_E(2.5)Part11_E(1.56),1.4,0.015,1.25,1.75,1.2597997203953144,1.2602855087271143,1.2610504207335784,-2.267450451,-2.267727097,-2.268646019
Part1_E(1.24)Part3_E(1.62)Part7_E(2.12)Part10_E(1.56)Part11_E(1.74),1.62,0.015,1.25,1.75,1.257932647321761,1.258498102971709,1.2591160660328171,-2.266353943,-2.266975956,-2.267426088
Part1_E(2.44)Part3_E(1.38)Part7_E(1.77)Part10_E(2.01)Part11_E(1.38),1.38,0.015,1.25,1.75,1.2611931343438876,1.2615450191437554,1.2624252456122635,-2.268800578,-2.269195765,-2.269668745
Part1_E(2.06)Part3_E(1.47)Part7_E(1.23)Part10_E(1.12)Part11_E(1.16),1.47,0.015,1.25,1.75,1.263163473309384,1.2635173647025442,1.2643230820410725,-2.271386284,-2.271765805,-2.272177901
Part1_E(1.55)Part3_E(1.41)Part7_E(1.87)Part10_E(1.36)Part11_E(1.97),1.41,0.015,1.25,1.75,1.257257259790293,1.2578583076719545,1.2585760112190385,-2.264688513,-2.265326309,-2.265925001
Part1_E(1.68)Part3_E(1.22)Part7_E(1.65)Part10_E(1.52)Part11_E(1.1),1.22,0.015,1.25,1.75,1.2676483874117097,1.2681125458137386,1.2690578663686851,-2.274722449,-2.275229061,-2.275771455
Part1_E(2.27)Part3_E(2.34)Part7_E(1.66)Part11_E(1.83),2.34,0.015,1.25,1.75,1.2524886461013136,1.2527959965633293,1.2532628216445076,-2.262655724,-2.262853934,-2.263321711
Part1_E(1.55)Part3_E(2.48)Part7_E(1.76)Part10_E(1.57)Part11_E(1.93),2.48,0.015,1.25,1.75,1.2521739722866574,1.2525225921281302,1.2529211645896263,-2.262537753,-2.262869775,-2.263198822
Part1_E(1.83)Part3_E(1.21)Part7_E(1.7)Part10_E(1.36)Part11_E(1.91),1.21,0.015,1.25,1.75,1.258662415149845,1.2592712213128694,1.2601326194326428,-2.265081317,-2.265649356,-2.266538643
Part1_E(1.64)Part3_E(2.28)Part7_E(2.12)Part10_E(1.84)Part11_E(2.15),2.28,0.015,1.25,1.75,1.2519787166944427,1.252363404248101,1.2528008657453644,-2.261870626,-2.262260302,-2.262596505
Part1_E(2.1)Part3_E(2.46)Part7_E(1.89)Part10_E(1.96)Part11_E(1.52),2.46,0.015,1.25,1.75,1.253564725590488,1.2538521281246362,1.254285099256491,-2.264119541,-2.264348765,-2.264693282
