File Name,Part3_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,outer_y1,outer_y2
Part1_E(1.3)Part3_E(1.88)Part7_E(1.44)Part10_E(2.01)Part11_E(2.3)Pressure(0.015),1.88,0.015,1.25,1.75,1.2963705181011211,1.3001162246279294,-2.29033308707195,-2.295869444004465
Part1_E(2)Part3_E(1.32)Part7_E(1.33)Part10_E(2.21)Part11_E(1.54)Pressure(0.015),1.32,0.015,1.25,1.75,1.3592283324954115,1.3653327550260534,-2.345507155044827,-2.3545074640982384
Part1_E(1.18)Part3_E(1.63)Part7_E(2.28)Part10_E(1.76)Part11_E(1.46)Pressure(0.015),1.63,0.015,1.25,1.75,1.3091800508174904,1.3136220328197632,-2.3002965463396263,-2.306924945270652
Part1_E(2.29)Part3_E(1.77)Part7_E(1.56)Part10_E(1.28)Part11_E(1.74)Pressure(0.015),1.77,0.015,1.25,1.75,1.3689521707234062,1.373076316366073,-2.362440482527597,-2.367878218837271
Part1_E(1.53)Part3_E(1.11)Part7_E(2.32)Part10_E(2.04)Part11_E(2.31)Pressure(0.015),1.11,0.015,1.25,1.75,1.260602338754513,1.2669277077732577,-2.240566681349488,-2.2528466582381763
Part1_E(1.45)Part3_E(1.29)Part7_E(2.45)Part10_E(1.96)Part11_E(1.65)Pressure(0.015),1.29,0.015,1.25,1.75,1.290387357334824,1.2961216148381407,-2.2753648423267605,-2.2851039583421806
Part1_E(1.53)Part3_E(2.44)Part7_E(2.36)Part10_E(2.08)Part11_E(1.71)Pressure(0.015),2.44,0.015,1.25,1.75,1.278470906948039,1.2812390632263977,-2.2766167688133363,-2.280692545803776
Part1_E(1.11)Part3_E(2.38)Part7_E(2.4)Part10_E(1.26)Part11_E(2.12)Pressure(0.015),2.38,0.015,1.25,1.75,1.2888255771352457,1.291632178643025,-2.28687283472772,-2.290777039006323
Part1_E(1.63)Part3_E(1.76)Part7_E(1.48)Part10_E(1.86)Part11_E(1.3)Pressure(0.015),1.76,0.015,1.25,1.75,1.3595387139349502,1.3636543420408298,-2.352837173540621,-2.3583155673306497
Part1_E(2.49)Part3_E(2.24)Part7_E(2.02)Part10_E(1.1)Part11_E(1.62)Pressure(0.015),2.24,0.015,1.25,1.75,1.347322848583934,1.3503853873822982,-2.3451471729357745,-2.3490126696550973
Part1_E(2.07)Part3_E(1.42)Part7_E(1.97)Part10_E(1.53)Part11_E(1.13)Pressure(0.015),1.42,0.015,1.25,1.75,1.3899474814047117,1.3954788784207837,-2.3783328249308817,-2.3859383803059617
Part1_E(2.36)Part3_E(1.25)Part7_E(1.61)Part10_E(1.31)Part11_E(2.31)Pressure(0.015),1.25,0.015,1.25,1.75,1.3562471109552128,1.362828977200863,-2.340984393914248,-2.350870622640904
Part1_E(1.14)Part3_E(1.86)Part7_E(1.65)Part10_E(1.45)Part11_E(1.28)Pressure(0.015),1.86,0.015,1.25,1.75,1.3607117652167475,1.364448928816655,-2.3551940337172104,-2.3599256989653563
Part1_E(1.81)Part3_E(2)Part7_E(2.46)Part10_E(1.99)Part11_E(2.04)Pressure(0.015),2.0,0.015,1.25,1.75,1.2742420575501192,1.2776959234576168,-2.268920519099942,-2.274409811010613
Part1_E(2.05)Part3_E(1.32)Part7_E(1.74)Part10_E(1.04)Part11_E(1.97)Pressure(0.015),1.32,0.015,1.25,1.75,1.390792599433545,1.396916334032041,-2.3771973431796467,-2.385819496536899
Part1_E(1.61)Part3_E(2.36)Part7_E(2.15)Part10_E(2.15)Part11_E(2.02)Pressure(0.015),2.36,0.015,1.25,1.75,1.2740537101262226,1.2769231594985333,-2.27156513678835,-2.2759115625352657
Part1_E(2.35)Part3_E(1.75)Part7_E(1.57)Part10_E(1.24)Part11_E(1.88)Pressure(0.015),1.75,0.015,1.25,1.75,1.365309495695197,1.3695161099770758,-2.3585283456254498,-2.3641421560640503
Part1_E(1.16)Part3_E(1.03)Part7_E(2.34)Part10_E(2.07)Part11_E(2.15)Pressure(0.015),1.03,0.015,1.25,1.75,1.2563031485561085,1.2631162620102765,-2.23359149419467,-2.2472281384392736
Part1_E(2.44)Part3_E(1.57)Part7_E(2.18)Part10_E(1.07)Part11_E(1.88)Pressure(0.015),1.57,0.015,1.25,1.75,1.355752144696721,1.3606466784684892,-2.3464618129338897,-2.35336195664156
Part1_E(2.35)Part3_E(1.82)Part7_E(1.23)Part10_E(1.14)Part11_E(1.11)Pressure(0.015),1.82,0.015,1.25,1.75,1.4420132237097048,1.4456334560795074,-2.4364305751207858,-2.44032691679052
Part1_E(1.49)Part3_E(2.46)Part7_E(1.3)Part10_E(1.8)Part11_E(2.31)Pressure(0.015),2.46,0.015,1.25,1.75,1.304057298217158,1.306796491294511,-2.3028560293332494,-2.3065403242347067
Part1_E(2.25)Part3_E(2.09)Part7_E(1.38)Part10_E(1.75)Part11_E(1.07)Pressure(0.015),2.09,0.015,1.25,1.75,1.378086161451981,1.3813186893663747,-2.374986736924793,-2.378815770764025
Part1_E(1.95)Part3_E(1.43)Part7_E(1.75)Part10_E(2.41)Part11_E(1.27)Pressure(0.015),1.43,0.015,1.25,1.75,1.3349506362799366,1.340387794162902,-2.323191045515528,-2.3313599449242983
Part1_E(1.31)Part3_E(1.74)Part7_E(1.46)Part10_E(1.23)Part11_E(1.72)Pressure(0.015),1.74,0.015,1.25,1.75,1.3700065900268712,1.3741210683105884,-2.363140799328764,-2.3684518646839123
Part1_E(1.45)Part3_E(1.49)Part7_E(2.14)Part10_E(2.46)Part11_E(2.47)Pressure(0.015),1.49,0.015,1.25,1.75,1.2536223659832637,1.2580186695154771,-2.2416956512862534,-2.2498032694647017
Part1_E(2.01)Part3_E(2.06)Part7_E(2.35)Part10_E(1.99)Part11_E(1.87)Pressure(0.015),2.06,0.015,1.25,1.75,1.2838511011620166,1.287262697159279,-2.2792460607608955,-2.28448514051333
Part1_E(1.69)Part3_E(1.33)Part7_E(2.1)Part10_E(1.42)Part11_E(1.95)Pressure(0.015),1.33,0.015,1.25,1.75,1.3254294001241642,1.3312988093372062,-2.311655080813216,-2.320806989456319
Part1_E(2.25)Part3_E(2.44)Part7_E(1.08)Part10_E(1.35)Part11_E(2.1)Pressure(0.015),2.44,0.015,1.25,1.75,1.3500726830961003,1.352762802186799,-2.349381439684968,-2.352595296124885
Part1_E(2.48)Part3_E(1.96)Part7_E(2.36)Part10_E(1.04)Part11_E(1.29)Pressure(0.015),1.96,0.015,1.25,1.75,1.3693633502237177,1.3729644724009824,-2.364954572779645,-2.369487127125477
Part1_E(1.28)Part3_E(2.44)Part7_E(1.34)Part10_E(1.11)Pressure(0.015),2.44,0.015,1.25,1.75,1.3873861285132043,1.38983565939008,-2.3871272724476547,-2.3895263947071546
Part1_E(1.27)Part3_E(1.5)Part7_E(1.79)Part10_E(1.97)Part11_E(1.12)Pressure(0.015),1.5,0.015,1.25,1.75,1.3556331003263682,1.3606687161352444,-2.345191082496355,-2.3522846663174075
Part1_E(1.69)Part3_E(2.12)Part7_E(1.1)Part10_E(1.01)Part11_E(2.13)Pressure(0.015),2.12,0.015,1.25,1.75,1.3783298106202366,1.3814431482017768,-2.3755076294387165,-2.3791174909454944
Part1_E(2.04)Part3_E(1.64)Part7_E(1.34)Part10_E(1.05)Part11_E(1.71)Pressure(0.015),1.64,0.015,1.25,1.75,1.4135228310496626,1.4179387473643894,-2.405549128823514,-2.4110213067506265
Part1_E(2.08)Part3_E(1.21)Part7_E(2.16)Part10_E(1.37)Part11_E(2.42)Pressure(0.015),1.21,0.015,1.25,1.75,1.3086939800621613,1.315182388442814,-2.292078715587319,-2.302839255249953
Part1_E(1.02)Part3_E(1.54)Part7_E(2.4)Part10_E(1.01)Part11_E(1.64)Pressure(0.015),1.54,0.015,1.25,1.75,1.346905987521874,1.351706898059893,-2.337033974547774,-2.343753457862366
Part1_E(1.01)Part3_E(1.74)Part7_E(2.18)Part10_E(1.25)Part11_E(2.13)Pressure(0.015),1.74,0.015,1.25,1.75,1.303918502657392,1.3079775978650108,-2.2964139959746963,-2.3023514496364337
Part1_E(1.75)Part3_E(1.16)Part7_E(2.5)Part10_E(1.14)Part11_E(2.25)Pressure(0.015),1.16,0.015,1.25,1.75,1.317835194009064,1.3247374406447685,-2.299985706646467,-2.311342421332842
Part1_E(2.23)Part3_E(2.16)Part7_E(2.23)Part10_E(1.06)Part11_E(2.5)Pressure(0.015),2.16,0.015,1.25,1.75,1.310944626117953,1.314231893189281,-2.307642047348093,-2.3122704501264773
Part1_E(1.62)Part3_E(2.1)Part7_E(1.82)Part10_E(1.09)Part11_E(1.92)Pressure(0.015),2.1,0.015,1.25,1.75,1.3399174891765857,1.3432160566510216,-2.336548135363274,-2.340809822837392
Part1_E(2.36)Part3_E(1.14)Part7_E(1.03)Part10_E(2.33)Part11_E(1.45)Pressure(0.015),1.14,0.015,1.25,1.75,1.4109487505836178,1.4184936127501353,-2.39297202120172,-2.4037867322649986
Part1_E(1.06)Part3_E(1.46)Part7_E(1.09)Part10_E(2.37)Part11_E(1.06)Pressure(0.015),1.46,0.015,1.25,1.75,1.3970306335622482,1.402170340739349,-2.3860827554077084,-2.392847511142957
Part1_E(1.91)Part3_E(2.16)Part7_E(2.14)Part10_E(1.62)Part11_E(1.05)Pressure(0.015),2.16,0.015,1.25,1.75,1.3446864609575353,1.3478763026598526,-2.341867185216876,-2.345931064734918
Part1_E(2.24)Part3_E(2.38)Part7_E(1.61)Part10_E(2.42)Part11_E(2.49)Pressure(0.015),2.38,0.015,1.25,1.75,1.2771904157713476,1.280094443463171,-2.274832782412243,-2.2792689224140315
Part1_E(1.09)Part3_E(1.82)Part7_E(1.13)Part10_E(1.68)Part11_E(1.85)Pressure(0.015),1.82,0.015,1.25,1.75,1.3486179674092544,1.3524830435918993,-2.34254257577445,-2.347602072079291
Part1_E(1.21)Part3_E(1.3)Part7_E(1.25)Part10_E(1.21)Part11_E(2.12)Pressure(0.015),1.3,0.015,1.25,1.75,1.393331927514603,1.3994514166513763,-2.3792122118616224,-2.387777539966719
Part1_E(2.35)Part3_E(1.97)Part7_E(1.37)Part10_E(2.29)Part11_E(2.29)Pressure(0.015),1.97,0.015,1.25,1.75,1.300922342849584,1.3045950044554515,-2.295790640865304,-2.301249822449368
Part1_E(1.15)Part3_E(1.55)Part7_E(1.83)Part10_E(1.99)Part11_E(2.41)Pressure(0.015),1.55,0.015,1.25,1.75,1.2759974613324985,1.2804692343592972,-2.265482880023327,-2.272881693437186
Part1_E(1.73)Part3_E(2.39)Part7_E(1.63)Part10_E(2.5)Part11_E(1.38)Pressure(0.015),2.39,0.015,1.25,1.75,1.305578872126354,1.308442354502563,-2.303916574514112,-2.307830512513
Part1_E(1.54)Part3_E(1.72)Part7_E(2.3)Part10_E(1.63)Part11_E(2.35)Pressure(0.015),1.72,0.015,1.25,1.75,1.2809943516796949,1.2850817399328838,-2.272863913714444,-2.279417220892487
Part1_E(1.68)Part3_E(2.5)Part7_E(2.13)Part10_E(1.51)Part11_E(1.03)Pressure(0.015),2.5,0.015,1.25,1.75,1.3376436374999134,1.340254036364773,-2.337219338548149,-2.340372208887459
Part1_E(1.62)Part3_E(1.87)Part7_E(1.09)Part10_E(1.88)Part11_E(1.46)Pressure(0.015),1.87,0.015,1.25,1.75,1.3709415525752566,1.3746956477553425,-2.365606771646412,-2.3703501413798005
Part1_E(1.98)Part3_E(2.14)Part7_E(2.01)Part10_E(1.49)Part11_E(2.42)Pressure(0.015),2.14,0.015,1.25,1.75,1.2949991598209225,1.2982943333582726,-2.2912801573006263,-2.296117841736441
Part1_E(1.66)Part3_E(1.36)Part7_E(1.92)Part10_E(2.34)Part11_E(2.2)Pressure(0.015),1.36,0.015,1.25,1.75,1.274195604741054,1.2794210826152976,-2.260385750380224,-2.269566046352147
Part1_E(1.78)Part3_E(1.41)Part7_E(1.46)Part10_E(1.29)Part11_E(1.84)Pressure(0.015),1.41,0.015,1.25,1.75,1.3850890570313408,1.3906508738729817,-2.373254123261077,-2.380965490147608
Part1_E(2.34)Part3_E(1.22)Part7_E(1.18)Part10_E(1.15)Part11_E(1.25)Pressure(0.015),1.22,0.015,1.25,1.75,1.5161905938862843,1.522607090616459,-2.50009374350022,-2.507988543648499
Part1_E(1.18)Part3_E(2.47)Part7_E(2.46)Part10_E(1.31)Part11_E(1.15)Pressure(0.015),2.47,0.015,1.25,1.75,1.3237993633976264,1.3264410910509743,-2.3230393498631536,-2.32629376197539
Part1_E(1.44)Part3_E(1.16)Part7_E(1.37)Part10_E(1.69)Part11_E(1.79)Pressure(0.015),1.16,0.015,1.25,1.75,1.3711699010272498,1.3783705422429733,-2.3535714758200283,-2.3644252587654897
Part1_E(2.04)Part3_E(1.09)Part7_E(1.86)Part10_E(2.31)Part11_E(1.56)Pressure(0.015),1.09,0.015,1.25,1.75,1.3162585276201448,1.3237416211045798,-2.2964167002979625,-2.3089377859330247
Part1_E(1.48)Part3_E(1.67)Part7_E(2.18)Part10_E(1.13)Part11_E(1.42)Pressure(0.015),1.67,0.015,1.25,1.75,1.3640837184818142,1.3684727325032062,-2.356257589252809,-2.3621417874431945
Part1_E(1.84)Part3_E(1.91)Part7_E(2.18)Part10_E(2.25)Part11_E(1.51)Pressure(0.015),1.91,0.015,1.25,1.75,1.2951058731029337,1.2988478071963103,-2.289316643248452,-2.2949565849384577
Part1_E(1.54)Part3_E(2.25)Part7_E(1.41)Part10_E(1.43)Part11_E(1.05)Pressure(0.015),2.25,0.015,1.25,1.75,1.3778717505261089,1.3807118796775617,-2.376133886299421,-2.3792810408796385
Part1_E(2.04)Part3_E(1.56)Part7_E(1.5)Part10_E(1.54)Part11_E(1.33)Pressure(0.015),1.56,0.015,1.25,1.75,1.3922831654424437,1.3971068773755533,-2.3830337109707687,-2.3894189118502567
Part1_E(2.22)Part3_E(1.27)Part7_E(2.07)Part10_E(1.23)Part11_E(1.86)Pressure(0.015),1.27,0.015,1.25,1.75,1.3578835777971487,1.3643140226882275,-2.343069929588264,-2.35268510879677
Part1_E(1.59)Part3_E(2.43)Part7_E(1.06)Part10_E(1.27)Part11_E(1.96)Pressure(0.015),2.43,0.015,1.25,1.75,1.3544716055704842,1.357114414918115,-2.353814925822405,-2.356849541704002
Part1_E(1.06)Part3_E(1.96)Part7_E(1.24)Part10_E(1.31)Part11_E(2.05)Pressure(0.015),1.96,0.015,1.25,1.75,1.3465769996118304,1.3500746745976264,-2.3419932809091097,-2.3464342401338527
Part1_E(1.94)Part3_E(2.35)Part7_E(2.06)Part10_E(2.49)Part11_E(1.35)Pressure(0.015),2.35,0.015,1.25,1.75,1.2948797254691982,1.297828799142709,-2.292727569192916,-2.2969472988663058
Part1_E(2.47)Part3_E(1.34)Part7_E(1.08)Part10_E(1.66)Part11_E(2.3)Pressure(0.015),1.34,0.015,1.25,1.75,1.3742958663562483,1.3803351094123195,-2.3610868570887944,-2.3697402308017304
Part1_E(1.84)Part3_E(1.54)Part7_E(2.18)Part10_E(1.84)Part11_E(2.25)Pressure(0.015),1.54,0.015,1.25,1.75,1.2835791605890543,1.2882458469009268,-2.2730158125457307,-2.280743377594305
Part1_E(1.37)Part7_E(1.56)Part10_E(1.52)Part11_E(2.31)Pressure(0.015),1.0,0.015,1.25,1.75,1.3344117880786377,1.3427069665861362,-2.311443713230263,-2.3256446682211283
Part1_E(1.17)Part3_E(2.39)Part7_E(1.7)Part10_E(1.71)Part11_E(1.84)Pressure(0.015),2.39,0.015,1.25,1.75,1.3011146422023154,1.3039134758013056,-2.299450002092504,-2.303204446585844
Part1_E(1.81)Part3_E(2)Part7_E(2.23)Part10_E(1.48)Part11_E(1.22)Pressure(0.015),2.0,0.015,1.25,1.75,1.3412052572590374,1.3447308391262134,-2.336916055513872,-2.3415916177742644
Part1_E(1.57)Part3_E(1.82)Part7_E(1.85)Part10_E(1.55)Part11_E(1.94)Pressure(0.015),1.82,0.015,1.25,1.75,1.315992029107777,1.3199706440182457,-2.3095664981109643,-2.3152826890897127
Part1_E(1.54)Part3_E(1.18)Part7_E(1.36)Part10_E(1.52)Part11_E(1.67)Pressure(0.015),1.18,0.015,1.25,1.75,1.3991357652297494,1.406230865810013,-2.3821552143610902,-2.3924223108572766
Part1_E(2.14)Part3_E(1.09)Part7_E(1.24)Part10_E(2.09)Part11_E(2.29)Pressure(0.015),1.09,0.015,1.25,1.75,1.3326932969685803,1.3403665462518604,-2.312991013602172,-2.3254191856115463
Part1_E(1.31)Part3_E(2.41)Part7_E(1.32)Part10_E(2.29)Part11_E(2.33)Pressure(0.015),2.41,0.015,1.25,1.75,1.2860305206534226,1.288819942876677,-2.284180656410262,-2.2881456773129103
Part1_E(1.42)Part3_E(1.51)Part7_E(1.15)Part10_E(2.29)Part11_E(2.17)Pressure(0.015),1.51,0.015,1.25,1.75,1.3187807104986384,1.323734909193944,-2.308207886986461,-2.3157007246617587
Part1_E(1.33)Part3_E(1.78)Part7_E(1.41)Part10_E(2.39)Part11_E(2.12)Pressure(0.015),1.78,0.015,1.25,1.75,1.2928808231124678,1.296860497995061,-2.2856836414739505,-2.2917298536487025
Part1_E(2.22)Part3_E(1.96)Part7_E(2.32)Part10_E(2.43)Part11_E(1.01)Pressure(0.015),1.96,0.015,1.25,1.75,1.3177847462661432,1.32148657605307,-2.312816712258173,-2.318079739832971
Part1_E(1.67)Part3_E(1.3)Part7_E(2.01)Part10_E(1.82)Part11_E(1.83)Pressure(0.015),1.3,0.015,1.25,1.75,1.310400505594038,1.3163174534538271,-2.2958455628475294,-2.3054307537358016
Part1_E(2.37)Part3_E(1.52)Part7_E(2.09)Part10_E(1.92)Part11_E(2.03)Pressure(0.015),1.52,0.015,1.25,1.75,1.2967509175764,1.301654154355706,-2.286082208988835,-2.2939732166951776
Part1_E(1.63)Part3_E(2.01)Part7_E(2.34)Part10_E(1.05)Part11_E(1.71)Pressure(0.015),2.01,0.015,1.25,1.75,1.335133791393557,1.3386290284855724,-2.3308785115190016,-2.3355455035489823
Part1_E(1.47)Part3_E(1.39)Part7_E(1.76)Part10_E(1.98)Part11_E(1.79)Pressure(0.015),1.39,0.015,1.25,1.75,1.31343332524445,1.3188917320681717,-2.3007183751347884,-2.3092930010922763
Part1_E(1.68)Part3_E(2)Part7_E(2.37)Part10_E(2.21)Part11_E(1.98)Pressure(0.015),2.0,0.015,1.25,1.75,1.2707145978411487,1.274132897186535,-2.2653290523949705,-2.270807319193505
Part1_E(2.14)Part3_E(1.73)Part7_E(1.34)Part10_E(2.37)Part11_E(1.34)Pressure(0.015),1.73,0.015,1.25,1.75,1.3496646949329247,1.3539568849044086,-2.342512405631164,-2.348432209969604
Part1_E(1.93)Part3_E(1.6)Part7_E(2.12)Part10_E(1.7)Part11_E(1.1)Pressure(0.015),1.6,0.015,1.25,1.75,1.3604560912897163,1.3651770597802726,-2.3516324275496028,-2.3581684697324663
Part1_E(1.93)Part3_E(1.67)Part7_E(1.96)Part10_E(1.95)Part11_E(2.02)Pressure(0.015),1.67,0.015,1.25,1.75,1.2958353054216003,1.3002075558181043,-2.287302437428313,-2.294138787511593
Part1_E(1.91)Part3_E(1.38)Part7_E(1.69)Part10_E(2.11)Part11_E(1.23)Pressure(0.015),1.38,0.015,1.25,1.75,1.3592928032296432,1.3650296663950243,-2.346767172355619,-2.355124219652092
Part1_E(2.4)Part3_E(2.27)Part7_E(2.19)Part10_E(1.56)Part11_E(2.22)Pressure(0.015),2.27,0.015,1.25,1.75,1.2936826759903728,1.2967906392854205,-2.2909068786796567,-2.295463905649084
Part1_E(1.32)Part3_E(1.37)Part7_E(1.44)Part10_E(1.85)Part11_E(1.05)Pressure(0.015),1.37,0.015,1.25,1.75,1.4086246103348024,1.414300945299631,-2.396036503131839,-2.4036689427416107
Part1_E(1.33)Part3_E(1.25)Part7_E(1.45)Part10_E(2.33)Part11_E(1.5)Pressure(0.015),1.25,0.015,1.25,1.75,1.337937188020092,1.3442931565844247,-2.322453712336108,-2.332286032784696
Part1_E(1.99)Part3_E(1.53)Part7_E(1.71)Part10_E(1.88)Part11_E(2.17)Pressure(0.015),1.53,0.015,1.25,1.75,1.306938020429552,1.3118349598955623,-2.2965569692154952,-2.304209756529075
Part1_E(1.63)Part3_E(1.46)Part7_E(2.36)Part10_E(1.87)Part11_E(1.93)Pressure(0.015),1.46,0.015,1.25,1.75,1.2860774155946788,1.2910300444903666,-2.27426980977372,-2.28250431398774
Part1_E(1.28)Part3_E(1.43)Part7_E(1.62)Part10_E(1.83)Part11_E(1.23)Pressure(0.015),1.43,0.015,1.25,1.75,1.369049300145036,1.3744300999378989,-2.3574709131557148,-2.365010073224568
Part1_E(2.45)Part3_E(2.22)Part7_E(1.02)Part10_E(1.07)Part11_E(1.48)Pressure(0.015),2.22,0.015,1.25,1.75,1.4063353596847357,1.409134312779211,-2.4045181203566512,-2.4073933398419025
Part1_E(2.26)Part3_E(1.07)Part7_E(1.55)Part10_E(1.38)Part11_E(1.51)Pressure(0.015),1.07,0.015,1.25,1.75,1.4287541668924757,1.4370242220419154,-2.408624277943195,-2.4204777920669565
Part1_E(1.75)Part3_E(2.45)Part7_E(2.24)Part10_E(1.3)Part11_E(1.46)Pressure(0.015),2.45,0.015,1.25,1.75,1.3230696687339478,1.3258088084190205,-2.322097489276227,-2.325614481603285
Part1_E(1.82)Part3_E(2.34)Part7_E(1.86)Part10_E(1.21)Part11_E(1.87)Pressure(0.015),2.34,0.015,1.25,1.75,1.327356352341474,1.330261620321736,-2.325694433498649,-2.3294518441530867
Part1_E(1.21)Part3_E(1.33)Part7_E(2.07)Part10_E(1.03)Part11_E(1.82)Pressure(0.015),1.33,0.015,1.25,1.75,1.3655739048895368,1.3714919022459335,-2.352005749238124,-2.36055298331889
Part1_E(2.29)Part3_E(2.36)Part7_E(1.36)Part10_E(2.28)Part11_E(2.33)Pressure(0.015),2.36,0.015,1.25,1.75,1.2948745620008613,1.2978369611659637,-2.292760426300977,-2.2970358043540187
Part1_E(1.93)Part3_E(1.25)Part7_E(1.28)Part10_E(1.45)Part11_E(1.52)Pressure(0.015),1.25,0.015,1.25,1.75,1.428894079260464,1.4354414150643668,-2.4137581092006672,-2.422696317927919
Part1_E(1.35)Part3_E(2.26)Part7_E(2.29)Part10_E(1.82)Part11_E(2.1)Pressure(0.015),2.26,0.015,1.25,1.75,1.2752063233088702,1.2781913494585342,-2.272087256531366,-2.2765761745168005
Part1_E(1.76)Part3_E(2.25)Part7_E(2.48)Part10_E(1.87)Part11_E(2.17)Pressure(0.015),2.25,0.015,1.25,1.75,1.2720828100079478,1.2751113374328065,-2.268758340659306,-2.2734631975543267
Part1_E(1.43)Part3_E(1.5)Part7_E(1.68)Part10_E(2.47)Part11_E(1.4)Pressure(0.015),1.5,0.015,1.25,1.75,1.3175699427526124,1.3225606678849249,-2.306822382116054,-2.3144080510229146
Part1_E(2.06)Part3_E(2.18)Part7_E(1.51)Part10_E(2.15)Part11_E(1.41)Pressure(0.015),2.18,0.015,1.25,1.75,1.3279137946968238,1.3311162003804258,-2.3250260117222274,-2.3293110941900754
Part1_E(1.03)Part3_E(2.36)Part7_E(1.1)Part10_E(1.49)Part11_E(1.3)Pressure(0.015),2.36,0.015,1.25,1.75,1.3629761289425342,1.365624532892873,-2.3619701045836075,-2.364847834565785
Part1_E(2.24)Part3_E(1.71)Part7_E(1.49)Part10_E(1.79)Part11_E(1.82)Pressure(0.015),1.71,0.015,1.25,1.75,1.3386469538570305,1.343024452129583,-2.331141726953597,-2.3373441199313474
Part1_E(1.78)Part3_E(1.71)Part7_E(2)Part10_E(2.15)Part11_E(1.03)Pressure(0.015),1.71,0.015,1.25,1.75,1.3427485359088576,1.3470742361686443,-2.335282204390045,-2.341319825974136
Part1_E(1.04)Part3_E(2.41)Part7_E(1.92)Part10_E(1.11)Part11_E(1.75)Pressure(0.015),2.41,0.015,1.25,1.75,1.322173457457866,1.3248847757271225,-2.321014121588299,-2.324363210517748
Part1_E(2.23)Part3_E(1.64)Part7_E(1.02)Part10_E(2.02)Part11_E(1.24)Pressure(0.015),1.64,0.015,1.25,1.75,1.4086479888616386,1.4130921435932502,-2.4006543733186496,-2.406231892870834
Part1_E(1.52)Part3_E(1.3)Part7_E(1.54)Part10_E(1.14)Part11_E(1.42)Pressure(0.015),1.3,0.015,1.25,1.75,1.435974966917246,1.4420784030191491,-2.4219541367389605,-2.430069022464728
Part1_E(1.06)Part3_E(1.37)Part7_E(1.99)Part10_E(1.51)Part11_E(1.18)Pressure(0.015),1.37,0.015,1.25,1.75,1.3708163355462029,1.3764648567226014,-2.358068930723954,-2.3660276119410657
Part1_E(2.24)Part3_E(1.36)Part7_E(1.38)Part10_E(1.41)Part11_E(1.03)Pressure(0.015),1.36,0.015,1.25,1.75,1.4679612843156922,1.4735774731116316,-2.4552458330874023,-2.462226554292067
Part1_E(1.91)Part3_E(1.46)Part7_E(1.1)Part10_E(2.05)Part11_E(1.6)Pressure(0.015),1.46,0.015,1.25,1.75,1.3785109502579136,1.3838348094390425,-2.367561328770428,-2.3749339158723406
Part1_E(2.37)Part3_E(2.5)Part7_E(1.2)Part10_E(1.76)Part11_E(2.06)Pressure(0.015),2.5,0.015,1.25,1.75,1.325558876773452,1.3282631156179383,-2.324896056630513,-2.328383838817853
Part1_E(1.9)Part3_E(1.24)Part7_E(1.1)Part10_E(1.72)Part11_E(1.02)Pressure(0.015),1.24,0.015,1.25,1.75,1.4886387448206206,1.495028246812226,-2.473148371468467,-2.481273109180928
Part1_E(2.37)Part3_E(1.72)Part7_E(1.8)Part10_E(1.04)Part11_E(1.18)Pressure(0.015),1.72,0.015,1.25,1.75,1.4183336638371729,1.4224231107320215,-2.4114516663825856,-2.4163580822775743
Part1_E(1.3)Part3_E(1.09)Part7_E(2.19)Part10_E(1.13)Part11_E(2.31)Pressure(0.015),1.09,0.015,1.25,1.75,1.3258035699971251,1.3332952404158047,-2.3059100305149056,-2.3182586064760207
Part1_E(1.12)Part3_E(1.84)Part7_E(1.08)Part10_E(1.36)Part11_E(1.05)Pressure(0.015),1.84,0.015,1.25,1.75,1.4262804237535718,1.4298469297369722,-2.420914143677869,-2.4247431046050942
Part1_E(1.22)Part3_E(1.22)Part7_E(2.49)Part10_E(1.9)Part11_E(2.44)Pressure(0.015),1.22,0.015,1.25,1.75,1.2542430522127277,1.2597314193630034,-2.2370038525095173,-2.247592556601536
Part1_E(1.67)Part3_E(2.38)Part7_E(1.92)Part10_E(2.42)Part11_E(1.2)Pressure(0.015),2.38,0.015,1.25,1.75,1.3056558800206246,1.3085279981449085,-2.303933990681081,-2.3078537795943777
Part1_E(1.57)Part3_E(2.12)Part7_E(2.1)Part10_E(1.09)Part11_E(2.25)Pressure(0.015),2.12,0.015,1.25,1.75,1.3152498886888024,1.3185386032663606,-2.311722065337402,-2.316240467836186
Part1_E(1.93)Part3_E(2.35)Part7_E(1.64)Part10_E(1.8)Part11_E(1.15)Pressure(0.015),2.35,0.015,1.25,1.75,1.3434216606553218,1.3462661682583417,-2.3420453161231087,-2.3455522344205253
Part1_E(2.39)Part3_E(1.95)Part7_E(1.87)Part10_E(2.33)Part11_E(1.68)Pressure(0.015),1.95,0.015,1.25,1.75,1.3001371351166005,1.303854827468393,-2.294799098273707,-2.300354882047752
Part1_E(1.88)Part3_E(1.32)Part7_E(1.9)Part10_E(2.4)Part11_E(1.21)Pressure(0.015),1.32,0.015,1.25,1.75,1.3340318838447094,1.3400278845824607,-2.3201330257245747,-2.32936516199462
Part1_E(2.21)Part3_E(1.87)Part7_E(1.19)Part10_E(2.12)Part11_E(2.26)Pressure(0.015),1.87,0.015,1.25,1.75,1.319639870437164,1.323561805261504,-2.313785257376059,-2.31941021772663
