File Name,Part1_E,Part3_E,Part11_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,inner_y3,outer_y1,outer_y2,outer_y3,innerShape_x1,innerShape_x2,innerShape_x3
Part1_E(2.26)Part3_E(1.81)Part11_E(2.4),2.26,1.81,2.4,0.015,1.25,1.75,1.252285169302644,1.2527111031421434,1.2532945351113154,-2.2609270470469656,-2.26129007091036,-2.2618835738445724,-0.1768210751912176,0.7230418320782379,1.2599443228069742
Part1_E(1.35)Part3_E(2.3)Part11_E(2.2),1.35,2.3,2.2,0.015,1.25,1.75,1.251989197779328,1.252399456046927,1.2528112436722412,-2.2618973861678944,-2.262384296080883,-2.2625904966973835,-0.1767692110526919,0.7227372639808658,1.2589397936995208
Part1_E(1.11)Part3_E(2.28)Part11_E(1.97),1.11,2.28,1.97,0.015,1.25,1.75,1.253269417681268,1.253696010806282,1.2541024381515893,-2.2632582307412306,-2.26378394741925,-2.263952944656828,-0.176817917139202,0.7233843122998267,1.2599744812317628
Part1_E(1.24)Part3_E(2.45)Part11_E(2.17),1.24,2.45,2.17,0.015,1.25,1.75,1.2516596488197944,1.2520510188158656,1.2524280393475258,-2.261853358156336,-2.2623351667779845,-2.262487687806427,-0.1767437058122734,0.7223969011990975,1.2582456246952505
Part1_E(1.15)Part3_E(1.87)Part11_E(1.65),1.15,1.87,1.65,0.015,1.25,1.75,1.2570793733260452,1.2575759864638156,1.2581028201378657,-2.266330119137061,-2.266872789291754,-2.2672383143113333,-0.1769419772903253,0.7252815459085317,1.2634262681401904
Part1_E(1.94)Part3_E(1.4)Part11_E(2.15),1.94,1.4,2.15,0.015,1.25,1.75,1.2557108819014635,1.2562607345841246,1.2569991844008792,-2.262979351162176,-2.2635047863560245,-2.264222631543085,0.1786495742342701,-0.7235053789378476,-1.2605961267351486
Part1_E(1.13)Part3_E(1.69)Part11_E(1.75),1.13,1.69,1.75,0.015,1.25,1.75,1.2575695569598495,1.258133345109993,1.258713399572877,-2.2662235530554327,-2.2668762811818515,-2.2672382185746964,-0.1770323806394219,0.7265323199349288,1.2658005777983743
Part1_E(1.29)Part3_E(1.31)Part11_E(1.49),1.29,1.31,1.49,0.015,1.25,1.75,1.2624992989798742,1.263137751806538,1.2639327263488171,-2.26979291265881,-2.270422019252506,-2.2711638938006296,0.1792472638082478,-0.7257721046739772,-1.2644978615732587
Part1_E(1.7)Part11_E(1.67),1.7,1.0,1.67,0.015,1.25,1.75,1.26283106524455,1.2635242133061002,1.2645676565523096,-2.26793113030361,-2.268623107400205,-2.2696458369957124,0.1792064372455043,-0.727203402886189,-1.2671100277124208
Part1_E(1.04)Part3_E(2.23)Part11_E(2.17),1.04,2.23,2.17,0.015,1.25,1.75,1.2526845189184566,1.253139693865675,1.2535418671637448,-2.262473797935632,-2.2630833981002487,-2.2631675877363886,-0.1768630897573142,0.7238557697957758,1.2608679202463375
Part1_E(1.56)Part3_E(1.49)Part11_E(1.89),1.56,1.49,1.89,0.015,1.25,1.75,1.2572763036646395,1.2578393259892997,1.2585292890344666,-2.265098646650358,-2.265668770018107,-2.2662760909585664,0.1788334062029261,-0.723770337204274,-1.2610241719313764
Part1_E(1.33)Part3_E(1.2)Part11_E(1.35),1.33,1.2,1.35,0.015,1.25,1.75,1.2651901264894787,1.265837990668106,1.2667228487820177,-2.2719863980638864,-2.272600126221108,-2.273451351053269,0.1792979709217619,-0.7265641150737158,-1.265830013731443
Part1_E(1.05)Part3_E(2.14)Part11_E(1.83),1.05,2.14,1.83,0.015,1.25,1.75,1.254660052463343,1.255115985805739,1.255553262792231,-2.264445577969982,-2.264999584451675,-2.2652004488964783,-0.1768766374613608,0.724190555535019,1.2613991620241625
Part1_E(2.21)Part3_E(2.39)Part11_E(2),2.21,2.39,2.0,0.015,1.25,1.75,1.2516512242343905,1.2519673856577096,1.2524168901662236,-2.2618189760723526,-2.2620424967215467,-2.26249069207069,-0.1766459109398887,0.7209067029841202,1.2557132873193295
Part1_E(1.93)Part3_E(2.46)Part11_E(1.34),1.93,2.46,1.34,0.015,1.25,1.75,1.254702482232178,1.2549865101428996,1.255409650444098,-2.265382714690852,-2.265607615220741,-2.2659361749514666,-0.1766275775315,0.7209462235895069,1.255515211379975
Part1_E(1.62)Part3_E(1.26)Part11_E(2.27),1.62,1.26,2.27,0.015,1.25,1.75,1.2561309520285806,1.2568067206495306,1.2575670319683776,-2.262646314480952,-2.263428076768144,-2.2639831930684347,0.1790608059430672,-0.7251838762888769,-1.2636880160164758
Part3_E(1.82)Part11_E(1.74),1.0,1.82,1.74,0.015,1.25,1.75,1.2570119996993536,1.25755576461374,1.258079528513209,-2.266069728599049,-2.2667314498115863,-2.266991635635319,-0.1770184124897646,0.7261779740602962,1.2650346611414882
Part1_E(1.3)Part3_E(1.98)Part11_E(1.43),1.3,1.98,1.43,0.015,1.25,1.75,1.2576819206990202,1.258107973814738,1.258619344539225,-2.2673672127287863,-2.2677385052595005,-2.268228527223373,-0.1768507968082127,0.724149241065114,1.2612990986781911
Part1_E(1.76)Part3_E(1.36)Part11_E(2.24),1.76,1.36,2.24,0.015,1.25,1.75,1.2556031868069153,1.2562071152360823,1.256937389182092,-2.262642911223184,-2.2632930066134263,-2.263898724707353,0.1788304912143046,-0.7241356460625393,-1.2617715408280843
Part1_E(1.09)Part3_E(1.81)Part11_E(1.88),1.09,1.81,1.88,0.015,1.25,1.75,1.2560655370005012,1.256608554693599,1.2571358224691964,-2.265005159914254,-2.26566924597583,-2.2659294416016524,-0.1769989373408083,0.7259234209811917,1.2646804281643662
Part1_E(1.99)Part3_E(1.99)Part11_E(1.92),1.99,1.99,1.92,0.015,1.25,1.75,1.2538624557745843,1.2542496372990897,1.254789572644606,-2.2632394231490323,-2.263540353268695,-2.2640816075473107,-0.1767719618773763,0.7226593687250885,1.2589665407032915
Part1_E(2.09)Part3_E(1.22)Part11_E(1.87),2.09,1.22,1.87,0.015,1.25,1.75,1.258581831836968,1.2591277420680755,1.2600114796738835,-2.2650691227976525,-2.26553305687942,-2.266449310213853,0.178681590808871,-0.7243519364992465,-1.2620425468077934
Part1_E(1.61)Part3_E(2.22)Part11_E(1.03),1.61,2.22,1.03,0.015,1.25,1.75,1.2586870558191594,1.258980047981991,1.2594485570833764,-2.269189781434218,-2.2694601132245937,-2.269698574121423,-0.1767059478755439,0.7222301682267734,1.2576627986137503
Part1_E(2.42)Part3_E(2.47)Part11_E(2.41),2.42,2.47,2.41,0.015,1.25,1.75,1.2498579658778652,1.2501717674354635,1.250602859648528,-2.259973564648498,-2.2602078292183774,-2.260635714690027,-0.176623799891132,0.7204755696885997,1.2550308229030311
Part1_E(1.82)Part3_E(1.23)Part11_E(1.08),1.82,1.23,1.08,0.015,1.25,1.75,1.2675302232154324,1.267950387748954,1.268901895859888,-2.2746659543611045,-2.2751379893235497,-2.275646957487464,0.1787149983367421,-0.7248608954323585,-1.262607596678738
Part1_E(2.18)Part3_E(2.14)Part11_E(1.72),2.18,2.14,1.72,0.015,1.25,1.75,1.2539618700218178,1.2543077478101583,1.2548028731518457,-2.263802660576,-2.2640192214661825,-2.2645345399604,-0.1767064908420378,0.7217281766687593,1.257185142904789
Part1_E(2.22)Part11_E(1.15),2.22,1.0,1.15,0.015,1.25,1.75,1.269094788268042,1.2694737253716029,1.270675954322938,-2.274497145504782,-2.27500962018982,-2.2756255474563534,0.1787150512273842,-0.7257630407037262,-1.264247611333885
Part1_E(1.66)Part3_E(1.88)Part11_E(2.04),1.66,1.88,2.04,0.015,1.25,1.75,1.2541335815156844,1.2545880159196394,1.255132632318568,-2.2631642817425552,-2.263612369425445,-2.26407689530876,-0.1768513075248853,0.723862423435146,1.2611685861249835
Part1_E(1.71)Part3_E(1.36)Part11_E(1.45),1.71,1.36,1.45,0.015,1.25,1.75,1.261682168598502,1.2621958105741984,1.26300206394972,-2.269227889973171,-2.269635466921292,-2.2704548299137035,0.1787528476326464,-0.7242289096580786,-1.261673598226834
Part1_E(1.72)Part3_E(2.1)Part11_E(2.11),1.72,2.1,2.11,0.015,1.25,1.75,1.252774374382901,1.253181483136159,1.253666867363694,-2.2623102715479586,-2.262703428645558,-2.263116303665992,-0.1767723125810769,0.7227486033514193,1.2590928952224658
Part1_E(1.18)Part3_E(1.75)Part11_E(2.15),1.18,1.75,2.15,0.015,1.25,1.75,1.2547680564900885,1.2553342616789218,1.255868982243838,-2.263375788430877,-2.264096463955528,-2.264316810032323,-0.1770105609473115,0.726030945837673,1.2650446974177043
Part1_E(1.31)Part3_E(1.12)Part11_E(2.24),1.31,1.12,2.24,0.015,1.25,1.75,1.2575268962896882,1.2583558367115626,1.2591574391722793,-2.2632255211426826,-2.264286385839702,-2.264705591216403,0.1796004756763531,-0.7274074180232526,-1.2677277524100885
Part1_E(1.17)Part3_E(1.16)Part11_E(2.39),1.17,1.16,2.39,0.015,1.25,1.75,1.2565108263970943,1.2573708265170578,1.2581026351886166,-2.26240721157948,-2.2635792837532747,-2.2637942556631803,0.1797867929466845,-0.7275844514729273,-1.268117024126781
Part1_E(2.36)Part3_E(1.66)Part11_E(2.29),2.36,1.66,2.29,0.015,1.25,1.75,1.2533041430910887,1.2537423953588775,1.2543907471415563,-2.261519945584773,-2.2618772695780347,-2.262538117905558,0.1782338840899283,-0.7215315570775727,-1.2570274345090555
Part1_E(1.3)Part3_E(1.44)Part11_E(1.86),1.3,1.44,1.86,0.015,1.25,1.75,1.2581932860025091,1.258824839353487,1.259514903871785,-2.2658357129923745,-2.2665517812181584,-2.26704565661319,0.1791569137178187,-0.7247781470127803,-1.2628631967648836
