File Name,Part1_E,Part3_E,Part11_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,outer_y1,outer_y2,innerShape_x1,innerShape_x2
Part1_E(1.85)Part3_E(2.47)Part11_E(1.88),1.85,2.47,1.88,0.015,1.25,1.75,1.25213045820747,1.252454685994023,-2.2625041809094584,-2.262753147828091,-0.1766485842000247,0.7211428452405211
Part1_E(1.78)Part3_E(2.46)Part11_E(2.25),1.78,2.46,2.25,0.015,1.25,1.75,1.2508611382063817,1.2512110667435534,-2.2610324182802173,-2.2613709562895425,-0.1766680568904048,0.7213439055948595
Part1_E(2.23)Part3_E(1.84)Part11_E(2.16),2.23,1.84,2.16,0.015,1.25,1.75,1.2532009926096264,1.253608429707861,-2.262047000003559,-2.262370096051272,-0.1768073311552055,0.7229222528092081
Part1_E(1.48)Part3_E(1.25)Part11_E(2.37),1.48,1.25,2.37,0.015,1.25,1.75,1.2557610454622348,1.2564827966723773,-2.2621791114493406,-2.263075094364078,0.1792315800313566,-0.725665058632613
Part1_E(2.4)Part3_E(2.42)Part11_E(2.36),2.4,2.42,2.36,0.015,1.25,1.75,1.2501739426329508,1.250492732372528,-2.2602239386172114,-2.2604612031652254,-0.1766357865403247,0.7206352424045934
Part1_E(2.32)Part3_E(2.45)Part11_E(1.49),2.32,2.45,1.49,0.015,1.25,1.75,1.2535643033880142,1.253823917908233,-2.2641070545227926,-2.264340963282109,-0.1766125566145523,0.7204999875364239
Part1_E(2.16)Part3_E(1.67)Part11_E(2.02),2.16,1.67,2.02,0.015,1.25,1.75,1.2547690680313457,1.2552064514121728,-2.2631642117950017,-2.2635128729213143,0.178295432762432,-0.7217490193850151
Part1_E(1.87)Part3_E(2.12)Part11_E(2.49),1.87,2.12,2.49,0.015,1.25,1.75,1.2511272102963478,1.251536105872126,-2.260527714169946,-2.2609531130921763,-0.1767599627240653,0.7224417221944613
Part1_E(1.57)Part3_E(1.02)Part11_E(1.86),1.57,1.02,1.86,0.015,1.25,1.75,1.260912565189193,1.2616711424486602,-2.266069621428879,-2.266879831528992,0.1793475036601281,-0.7274432991367447
Part1_E(1.02)Part3_E(1.99)Part11_E(1.94),1.02,1.99,1.94,0.015,1.25,1.75,1.254859656282341,1.2553648056169642,-2.26424126063118,-2.264885574901558,-0.1769497656247232,0.7251148466282548
Part1_E(1.26)Part3_E(1.35)Part11_E(1.73),1.26,1.35,1.73,0.015,1.25,1.75,1.2599438067702782,1.2606078733611787,-2.2672621315462824,-2.267999139843304,0.1792884568992873,-0.7255618403792522
Part1_E(1.07)Part3_E(1.85)Part11_E(2.21),1.07,1.85,2.21,0.015,1.25,1.75,1.2541158698784276,1.2546711120909526,-2.2629881447453606,-2.2637320150421947,-0.1770052372510103,0.7258189080202376
Part1_E(2.31)Part3_E(1.48)Part11_E(1.02),2.31,1.48,1.02,0.015,1.25,1.75,1.264381004234624,1.2646510717582256,-2.272763196775522,-2.273079542203597,0.1782063364982289,-0.7223908029734459
Part1_E(2.43)Part3_E(2.05)Part11_E(1.73),2.43,2.05,1.73,0.015,1.25,1.75,1.2541270323352338,1.2544567003954556,-2.26373526679205,-2.2640079579733947,-0.1767177688734645,0.7216971552668981
Part1_E(1.92)Part3_E(1.49)Part11_E(2.04),1.92,1.49,2.04,0.015,1.25,1.75,1.2558807527723488,1.2563967274443062,-2.263602015651583,-2.2640669558584614,0.1785732893408169,-0.7230257771807003
Part1_E(1.06)Part3_E(2.27)Part11_E(1.05),1.06,2.27,1.05,0.015,1.25,1.75,1.2590941376748954,1.2594506116990334,-2.2697105348115283,-2.2699861603520253,-0.17678347502348,0.7233206893372479
Part1_E(1.99)Part3_E(1.5)Part11_E(1.7),1.99,1.5,1.7,0.015,1.25,1.75,1.2580025184714856,1.2584667949927884,-2.2659693978749385,-2.266330672861568,0.1784754726022993,-0.722834360618692
Part1_E(1.89)Part3_E(1.42)Part11_E(2.47),1.89,1.42,2.47,0.015,1.25,1.75,1.253960243526795,1.2545387315633745,-2.2611618484494245,-2.261794730579086,0.1787013167546743,-0.7234931048503505
Part1_E(2.09)Part3_E(2.11)Part11_E(2.25),2.09,2.11,2.25,0.015,1.25,1.75,1.2518423100926757,1.252221576117121,-2.2613278288693337,-2.261643468302172,-0.176736059803433,0.7220699996379649
Part1_E(1.48)Part3_E(2.47)Part11_E(1.57),1.48,2.47,1.57,0.015,1.25,1.75,1.2539223229848868,1.2542550957479783,-2.264482286044373,-2.26474609569654,-0.1766767112388354,0.721707575735787
Part1_E(1.4)Part3_E(1.83)Part11_E(1.98),1.4,1.83,1.98,0.015,1.25,1.75,1.254989880885962,1.2554868404876214,-2.263920290995059,-2.264467186334901,-0.1769132442738472,0.7247954081517932
Part1_E(2.32)Part11_E(1.6),2.32,1.0,1.6,0.015,1.25,1.75,1.2627292215499302,1.2632249453613134,-2.26777823619806,-2.2683689713619,0.1787373814078792,-0.7255539760580824
Part1_E(2.41)Part3_E(2.38)Part11_E(1.21),2.41,2.38,1.21,0.015,1.25,1.75,1.2554167524441815,1.2556477540434174,-2.266036043600866,-2.266246752012584,-0.1766178104116599,0.7205355478689149
Part1_E(2.08)Part3_E(2.47)Part11_E(2.36),2.08,2.47,2.36,0.015,1.25,1.75,1.2502423410948216,1.2505749403700286,-2.26038083604416,-2.260664535306428,-0.1766431607482541,0.7208888016348729
Part1_E(1.3)Part3_E(2)Part11_E(2.17),1.3,2.0,2.17,0.015,1.25,1.75,1.2533716698559056,1.2538508338139995,-2.2626490729905355,-2.2632301087541187,-0.1768787611474354,0.7242167505906058
Part1_E(2.5)Part3_E(1.74)Part11_E(1.16),2.5,1.74,1.16,0.015,1.25,1.75,1.2600484220027546,1.26031425007595,-2.269220782029467,-2.269497970452332,0.1779854787667353,-0.7209921138142664
Part1_E(1.28)Part3_E(1.47)Part11_E(1.84),1.28,1.47,1.84,0.015,1.25,1.75,1.2581650126187998,1.2587869957794544,-2.265948180471221,-2.2666529470708543,0.1791457108789236,-0.7246297661838568
Part1_E(1.57)Part3_E(1.91)Part11_E(1.96),1.57,1.91,1.96,0.015,1.25,1.75,1.2544911237137517,1.2549441933630636,-2.2636481864995344,-2.264099340468506,-0.1768513284492089,0.7239150514646733
Part1_E(1.97)Part3_E(1.14)Part11_E(1.78),1.97,1.14,1.78,0.015,1.25,1.75,1.2600991720533814,1.2606828222112023,-2.266151977375728,-2.266658375142714,0.1788311018522449,-0.7252051128092425
Part1_E(2.08)Part3_E(2.06)Part11_E(1.58),2.08,2.06,1.58,0.015,1.25,1.75,1.2552312484925705,1.255586623496371,-2.264994509080027,-2.265163253719773,-0.1767323413016816,0.7221539476377368
Part1_E(1.67)Part3_E(1.57)Part11_E(1.38),1.67,1.57,1.38,0.015,1.25,1.75,1.2605537037122618,1.2610089818977217,-2.2690476075226123,-2.269349400585233,0.1785836416690625,-0.7230510103880013
Part1_E(1.97)Part3_E(1.2)Part11_E(1.95),1.97,1.2,1.95,0.015,1.25,1.75,1.2582472953200488,1.2588351999549916,-2.2645683662108422,-2.265137645005863,0.1787922049405061,-0.7247553586275448
Part1_E(1.72)Part3_E(2.21)Part11_E(1.98),1.72,2.21,1.98,0.015,1.25,1.75,1.252875256401583,1.2532549285150252,-2.2627149603145025,-2.2630551314940965,-0.1767349002151174,0.7222861675824936
Part1_E(2.33)Part3_E(1.82)Part11_E(1.54),2.33,1.82,1.54,0.015,1.25,1.75,1.2566346898719034,1.2569679723445937,-2.265758687007632,-2.2660849106244974,0.1780613070482506,-0.7208973701441042
Part1_E(2.12)Part3_E(1.41)Part11_E(2.18),2.12,1.41,2.18,0.015,1.25,1.75,1.2552981118017303,1.2558188192247093,-2.262590104486688,-2.263050355780272,0.1785310220583582,-0.7231157336711478
Part1_E(1.08)Part3_E(1.12)Part11_E(2.25),1.08,1.12,2.25,0.015,1.25,1.75,1.257800146600214,1.258705860398612,-2.263514033780964,-2.2647485861436474,0.1799949415223313,-0.7284108293758499
Part1_E(2.21)Part3_E(2.35)Part11_E(2.06),2.21,2.35,2.06,0.015,1.25,1.75,1.2515705609297725,1.251895193234753,-2.261635458034537,-2.2618711028633487,-0.17665740397686,0.7210403264767312
Part1_E(2.32)Part3_E(1.38)Part11_E(2.33),2.32,1.38,2.33,0.015,1.25,1.75,1.2544517980257528,1.254964953950165,-2.2615162245807707,-2.2620001021013727,0.1784612647220625,-0.7229546620219994
Part1_E(1.08)Part3_E(1.93)Part11_E(1.81),1.08,1.93,1.81,0.015,1.25,1.75,1.2558245903599738,1.256328621830419,-2.2651317701379794,-2.2657351696607675,-0.1769475484101636,0.7252150366282573
Part1_E(1.81)Part3_E(2.5)Part11_E(2.43),1.81,2.5,2.43,0.015,1.25,1.75,1.2501411853040088,1.2504907302167478,-2.260300631190186,-2.260657903753128,-0.1766596366758934,0.7211946855303352
Part1_E(1.77)Part3_E(1.83)Part11_E(1.09),1.77,1.83,1.09,0.015,1.25,1.75,1.260929563109702,1.2612637827030662,-2.270466678263291,-2.270791251980273,0.1782602292411331,-0.7216006001053814
Part1_E(1.22)Part3_E(1.45)Part11_E(1.47),1.22,1.45,1.47,0.015,1.25,1.75,1.2615362755954769,1.2621336459732737,-2.2695002249961163,-2.270096111306847,0.1791732819944899,-0.7249390939664979
Part1_E(1.13)Part3_E(2.18)Part11_E(1.96),1.13,2.18,1.96,0.015,1.25,1.75,1.253729903702811,1.2541752520695182,-2.263524630248705,-2.2640678938590133,-0.1768464754452207,0.7237826344080696
Part1_E(2.12)Part3_E(1.06)Part11_E(2.2),2.12,1.06,2.2,0.015,1.25,1.75,1.2571292107832803,1.257772938179461,-2.26236545084743,-2.2629898866040405,0.1788682407341331,-0.7255084766977656
Part1_E(1.99)Part3_E(1.47)Part11_E(2.06),1.99,1.47,2.06,0.015,1.25,1.75,1.255798678428828,1.256311182459969,-2.263423141948249,-2.263873766350906,0.1785469334073747,-0.723008495884486
Part11_E(2.43),1.0,1.0,2.43,0.015,1.25,1.75,1.257293500057565,1.258343961783709,-2.262039274681989,-2.263541479625351,0.1804125254588387,-0.7302939893966497
Part1_E(2.19)Part3_E(1.02)Part11_E(1.91),2.19,1.02,1.91,0.015,1.25,1.75,1.2596036395583847,1.260204260715671,-2.264681987713747,-2.265216336725361,0.1788339884002294,-0.7256795919090279
Part1_E(1.83)Part3_E(2.31)Part11_E(2.39),1.83,2.31,2.39,0.015,1.25,1.75,1.250852608819386,1.251227808832296,-2.2606895999369567,-2.2610679679912806,-0.1767067215699579,0.7217892942964192
Part1_E(1.32)Part3_E(1.76)Part11_E(1.58),1.32,1.76,1.58,0.015,1.25,1.75,1.2580227511161015,1.2585150168177728,-2.267004745734482,-2.267480033474682,-0.1769391853048891,0.7253531407755909
Part1_E(1.65)Part3_E(1.63)Part11_E(2.44),1.65,1.63,2.44,0.015,1.25,1.75,1.253410898527846,1.2539585490193517,-2.26146771567149,-2.262104046324152,-0.1769648457328083,0.7253295765836993
Part1_E(2.31)Part3_E(1.38)Part11_E(1.85),2.31,1.38,1.85,0.015,1.25,1.75,1.25736662038769,1.2578543508148918,-2.2647071462018125,-2.265063591035529,0.1784145119380481,-0.7229567281374752
Part1_E(2.43)Part3_E(2.18)Part11_E(1.8),2.43,2.18,1.8,0.015,1.25,1.75,1.253166542411858,1.2534966188593366,-2.263049550994836,-2.2631861032881897,-0.1766832019668058,0.7212586196204895
Part1_E(1.9)Part3_E(1.66)Part11_E(2.05),1.9,1.66,2.05,0.015,1.25,1.75,1.2549210429391942,1.2553966226811817,-2.2632727408046183,-2.263696479137618,-0.1769024543939983,0.7244495057383568
Part1_E(2.2)Part3_E(1.64)Part11_E(1.55),2.2,1.64,1.55,0.015,1.25,1.75,1.2578901746456623,1.258286448566552,-2.266458869370429,-2.266809367959171,0.1782361870968557,-0.7218095291863823
Part1_E(1.88)Part3_E(2.14)Part11_E(1.56),1.88,2.14,1.56,0.015,1.25,1.75,1.2551417313405182,1.2554856748663523,-2.265084726466097,-2.2653216788565627,-0.1767245231701319,0.7221801006857955
Part1_E(2.49)Part3_E(1.39)Part11_E(2.07),2.49,1.39,2.07,0.015,1.25,1.75,1.255707068324767,1.256168341290438,-2.262949486882278,-2.263313045800346,0.1783463669363049,-0.7226355332897735
Part1_E(1.93)Part3_E(2.45)Part11_E(1.16),1.93,2.45,1.16,0.015,1.25,1.75,1.2558625104972632,1.2561176008415968,-2.2666519175300213,-2.266883015214136,-0.1766236449325965,0.7209328379554026
Part1_E(1.64)Part3_E(1.93)Part11_E(1.88),1.64,1.93,1.88,0.015,1.25,1.75,1.2547294782362233,1.2551634982306228,-2.2639838060147426,-2.264381913406729,-0.1768305917114066,0.7236343788300537
Part1_E(1.04)Part3_E(1.95)Part11_E(1.42),1.04,1.95,1.42,0.015,1.25,1.75,1.2583751210892546,1.2588450789187058,-2.267999961777557,-2.2684890090828147,-0.1769287603699407,0.7251353586941847
Part1_E(1.05)Part3_E(1.08)Part11_E(1.19),1.05,1.08,1.19,0.015,1.25,1.75,1.2698326294347173,1.2706065854286337,-2.276023064584951,-2.276788323546968,0.1798797870018315,-0.7290115202747225
Part1_E(1.69)Part3_E(1.8)Part11_E(1.96),1.69,1.8,1.96,0.015,1.25,1.75,1.2549100509315805,1.2553730100811271,-2.263759115224468,-2.264195067416614,-0.176873180811696,0.7241810305824545
Part1_E(1.66)Part3_E(1.21)Part11_E(1.99),1.66,1.21,1.99,0.015,1.25,1.75,1.2582766218692172,1.2589349476987035,-2.2646571184757733,-2.265346417891761,0.1790403252825346,-0.7254543756363994
Part1_E(1.15)Part3_E(2.23)Part11_E(1.74),1.15,2.23,1.74,0.015,1.25,1.75,1.2545711468715903,1.2549895502389774,-2.264593652024278,-2.2650607656593422,-0.1768140822408699,0.7234473022498938
Part1_E(1.36)Part3_E(2.42),1.36,2.42,1.0,0.015,1.25,1.75,1.2579672882280817,1.258274638256003,-2.2688726132695245,-2.269119060406163,-0.176679869162953,0.7219697742002401
Part1_E(1.41)Part3_E(2.11)Part11_E(1.16),1.41,2.11,1.16,0.015,1.25,1.75,1.2586987512277503,1.259054400921455,-2.2688982040679813,-2.2691144996422388,-0.1767720756250144,0.723161873288483
Part1_E(2.34)Part3_E(1.82)Part11_E(2.06),2.34,1.82,2.06,0.015,1.25,1.75,1.2536633236672252,1.2540558633244998,-2.262500352300997,-2.2627940302843697,-0.1768034499202659,0.7228080500465865
Part1_E(1.78)Part3_E(1.06)Part11_E(1.42),1.78,1.06,1.42,0.015,1.25,1.75,1.2650248259832932,1.2656453611219394,-2.2708066856515434,-2.271235827639725,0.1790097764729385,-0.7263741204656535
Part1_E(2.5)Part3_E(1.93)Part11_E(1.33),2.5,1.93,1.33,0.015,1.25,1.75,1.257224455006338,1.2575008947690227,-2.266793687936023,-2.267065490540232,-0.1767395511101967,0.7219609280442404
Part1_E(1.55)Part3_E(1.86)Part11_E(1.58),1.55,1.86,1.58,0.015,1.25,1.75,1.2570370596437537,1.257470585223413,-2.2663016196353305,-2.2666542138284105,-0.1768562476597165,0.7241331631216876
Part1_E(1.12)Part3_E(2.48)Part11_E(1.32),1.12,2.48,1.32,0.015,1.25,1.75,1.255744792154097,1.2560883717726996,-2.266493818051172,-2.2668021403316074,-0.1767215708795488,0.7223780570085493
Part1_E(1.99)Part3_E(1.87)Part11_E(1.21),1.99,1.87,1.21,0.015,1.25,1.75,1.259188082408659,1.2595079937836653,-2.268717366912154,-2.269028497515766,0.1781347514152109,-0.7211191520204286
Part1_E(2.02)Part3_E(2.4)Part11_E(2.44),2.02,2.4,2.44,0.015,1.25,1.75,1.2502584083171302,1.250607978825898,-2.260239960329552,-2.260563108660494,-0.1766670149453778,0.7211999266559852
Part1_E(1.62)Part3_E(1.11)Part11_E(2.26),1.62,1.11,2.26,0.015,1.25,1.75,1.257019530573622,1.2577671555984788,-2.2626164046471704,-2.26349398987718,0.1792336726057143,-0.7264180391156019
Part1_E(1.34)Part3_E(1.22)Part11_E(2.26),1.34,1.22,2.26,0.015,1.25,1.75,1.256779736211408,1.2575433581894866,-2.263091069239594,-2.264057725485236,0.1794268555857912,-0.726368350137723
Part1_E(1.47)Part3_E(1.17)Part11_E(2.41),1.47,1.17,2.41,0.015,1.25,1.75,1.2559399091776986,1.256709100947939,-2.2618670110236803,-2.2628386909154945,0.1793448671738097,-0.7263669517700199
Part1_E(1.44)Part3_E(2.09)Part11_E(1.59),1.44,2.09,1.59,0.015,1.25,1.75,1.2557677017310271,1.2561691144091178,-2.2655906357099456,-2.265938611231441,-0.1767952997816293,0.723298231588185
Part1_E(1.42)Part3_E(1.18)Part11_E(2.17),1.42,1.18,2.17,0.015,1.25,1.75,1.2575039397885683,1.2582587206722915,-2.2636176242576536,-2.2645333724020937,0.179361500087281,-0.726442559087061
Part1_E(2.36)Part3_E(1.04)Part11_E(2.29),2.36,1.04,2.29,0.015,1.25,1.75,1.2563848911501736,1.2569985051295054,-2.261402012404188,-2.262018926753792,0.1787528713188194,-0.725153934311976
Part1_E(1.89)Part3_E(2.19)Part11_E(1.65),1.89,2.19,1.65,0.015,1.25,1.75,1.25437758278907,1.2547211444801771,-2.26436647563167,-2.2646108055443817,-0.1767123886505306,0.721993256349848
Part1_E(2.24)Part3_E(1.49)Part11_E(1.8),2.24,1.49,1.8,0.015,1.25,1.75,1.2570635600211115,1.2575282194480628,-2.264922963255512,-2.26525493673047,0.1783580357875917,-0.7224785830978919
Part1_E(1.91)Part3_E(1.73)Part11_E(2.11),1.91,1.73,2.11,0.015,1.25,1.75,1.2542462211489556,1.2547087798991203,-2.262794440437785,-2.263212949763973,-0.1768760528735758,0.7240639373530415
Part1_E(2.13)Part3_E(2.4)Part11_E(2.09),2.13,2.4,2.09,0.015,1.25,1.75,1.2513416179068817,1.2516670182163074,-2.261483377361592,-2.261727438653395,-0.1766506844388378,0.720996088318875
Part1_E(1.28)Part3_E(1.7)Part11_E(1.4),1.28,1.7,1.4,0.015,1.25,1.75,1.259962636424676,1.2604568141248724,-2.268896789214342,-2.2693376262422484,-0.1769633224483935,0.7258098900026805
Part1_E(1.98)Part3_E(2.46)Part11_E(1.84),1.98,2.46,1.84,0.015,1.25,1.75,1.252216431993143,1.2525301691511408,-2.2625932383697083,-2.262819499174387,-0.1766396474111617,0.7209765497527082
Part1_E(1.91)Part3_E(1.04)Part11_E(1.31),1.91,1.04,1.31,0.015,1.25,1.75,1.2665583526141426,1.267067702025168,-2.27219217533788,-2.27278190946632,0.1789065448866379,-0.7261872805935565
Part1_E(2.34)Part3_E(2.41)Part11_E(1.09),2.34,2.41,1.09,0.015,1.25,1.75,1.2561072458588736,1.2563265642543462,-2.2668766204909403,-2.2670756694117267,-0.1766099004758695,0.7205003396054139
Part1_E(1.75)Part3_E(1.18)Part11_E(1.12),1.75,1.18,1.12,0.015,1.25,1.75,1.2677599137723587,1.2682205080953208,-2.274563832526147,-2.275077894536257,0.1788312184865702,-0.7254250645962238
Part1_E(2.43)Part3_E(1.39)Part11_E(1.9),2.43,1.39,1.9,0.015,1.25,1.75,1.2568356161670464,1.257311861811384,-2.26418813698185,-2.264528411855744,0.1783549636565886,-0.7227181646092832
Part1_E(2.16)Part3_E(2.02)Part11_E(1.62),2.16,2.02,1.62,0.015,1.25,1.75,1.2551321489144318,1.2554906993480413,-2.264774783595205,-2.264940084731758,-0.1767398332877453,0.7221886163240773
Part1_E(1.05)Part3_E(1.7)Part11_E(1.92),1.05,1.7,1.92,0.015,1.25,1.75,1.2565103306887195,1.2571001114274665,-2.26509386528487,-2.2658376308732526,-0.1770661135781445,0.7268335662369146
Part1_E(1.71)Part3_E(2.34)Part11_E(2.35),1.71,2.34,2.35,0.015,1.25,1.75,1.250984791930145,1.2513630457265352,-2.260896825674008,-2.261295012937407,-0.1767102894633505,0.721884134035902
Part1_E(2.5)Part3_E(1.38),2.5,1.38,1.0,0.015,1.25,1.75,1.26558924915355,1.2658293441573971,-2.2735359697836866,-2.273844676704721,0.1781955709278723,-0.7226322114467215
Part1_E(1.8)Part3_E(1.75)Part11_E(1.64),1.8,1.75,1.64,0.015,1.25,1.75,1.2569969895592137,1.257426316675629,-2.26589309958426,-2.2662258556273467,-0.1768646402872196,0.7241108469464659
Part1_E(1.35)Part3_E(1.21)Part11_E(1.05),1.35,1.21,1.05,0.015,1.25,1.75,1.2693304666105771,1.2699224239449771,-2.276465254749623,-2.2770146640593256,0.1791786956388597,-0.7263969975407302
Part1_E(2.44)Part3_E(1.74)Part11_E(1.64),2.44,1.74,1.64,0.015,1.25,1.75,1.2563529051163067,1.2567166754755537,-2.2651728807904363,-2.2655145293015515,0.178078275826506,-0.7210825517976714
Part1_E(2.27)Part3_E(1.73)Part11_E(2.02),2.27,1.73,2.02,0.015,1.25,1.75,1.254360279631478,1.2547730672099136,-2.2629478181077043,-2.2632638244931527,-0.1768390323908759,0.7233307749423762
Part1_E(2.42)Part3_E(2.26)Part11_E(1.33),2.42,2.26,1.33,0.015,1.25,1.75,1.2553151650163186,1.255568738877766,-2.265623476855183,-2.265858380776508,-0.1766505055176288,0.7209159842492037
Part1_E(1.34)Part3_E(1.99)Part11_E(1.41),1.34,1.99,1.41,0.015,1.25,1.75,1.2577002395158436,1.258116597683822,-2.2674216180943505,-2.267787473261534,-0.1768381048899226,0.7239818750007064
Part1_E(2.43)Part3_E(1.22)Part11_E(1.16),2.43,1.22,1.16,0.015,1.25,1.75,1.265516026527663,1.26583217281227,-2.272459000273744,-2.2728585162437343,0.1783868329646511,-0.7236905956348406
Part1_E(1.8)Part3_E(2.4)Part11_E(2.15),1.8,2.4,2.15,0.015,1.25,1.75,1.2513971247826836,1.251749588123298,-2.2615110990341893,-2.261834091447439,-0.1766789456011562,0.7214939236016762
Part1_E(2.41)Part3_E(1.79)Part11_E(1.71),2.41,1.79,1.71,0.015,1.25,1.75,1.2556429828828002,1.2560095163607172,-2.2645784130326723,-2.264894343006959,-0.1768000498230591,0.722758898182817
Part1_E(1.82)Part3_E(1.48)Part11_E(1.24),1.82,1.48,1.24,0.015,1.25,1.75,1.262544057417124,1.2629561540158705,-2.270756329657864,-2.2711790887467984,0.1785223853148639,-0.7232455534350265
Part1_E(2.28)Part3_E(2.47)Part11_E(1.33),2.28,2.47,1.33,0.015,1.25,1.75,1.2543596274283992,1.2546051796981126,-2.26504485815536,-2.265266318882245,-0.1766052627360895,0.7204562101183178
Part1_E(2.49)Part3_E(1.9)Part11_E(2.4),2.49,1.9,2.4,0.015,1.25,1.75,1.251763635541601,1.2521519568550386,-2.260655857495549,-2.260959656922277,-0.1767751029118904,0.7222952930338845
Part1_E(1.75)Part3_E(2.31)Part11_E(2.44),1.75,2.31,2.44,0.015,1.25,1.75,1.250754934986451,1.2511387270547685,-2.2605705823819906,-2.260980449789133,-0.1767165784152919,0.7219337592079047
Part1_E(1.83)Part3_E(2.37)Part11_E(2.46),1.83,2.37,2.46,0.015,1.25,1.75,1.2504354314852504,1.2508040940261107,-2.2603546439829407,-2.26073485556258,-0.1766922360732713,0.7215918731148048
Part1_E(1.11)Part3_E(2.24)Part11_E(1.32),1.11,2.24,1.32,0.015,1.25,1.75,1.257123368601732,1.2575095762049964,-2.267454274604473,-2.2678084407008035,-0.1767979504115651,0.7234030667738186
Part1_E(1.62)Part3_E(1.28)Part11_E(2.29),1.62,1.28,2.29,0.015,1.25,1.75,1.255902669199268,1.256571488369446,-2.262516589178184,-2.26329297231696,0.1790416305515256,-0.7250351036193541
Part1_E(1.67)Part3_E(2.4)Part11_E(1.66),1.67,2.4,1.66,0.015,1.25,1.75,1.253578364904204,1.2539116923451057,-2.263961340205102,-2.264216127966691,-0.1766765166594746,0.721623705780277
Part1_E(1.85)Part3_E(1.13)Part11_E(1.74),1.85,1.13,1.74,0.015,1.25,1.75,1.2607136417206062,1.2613222819650858,-2.2667354302694105,-2.2672718513999444,0.1789268802605786,-0.7255828268385269
Part1_E(2.3)Part3_E(2.11)Part11_E(1.24),2.3,2.11,1.24,0.015,1.25,1.75,1.256915845324791,1.2571817492002724,-2.266989280912878,-2.267241224006349,-0.1766935350949362,0.7215535061747204
Part1_E(1.16)Part3_E(2.42)Part11_E(2.2),1.16,2.42,2.2,0.015,1.25,1.75,1.2517314482514963,1.2521367261289147,-2.2618598180908083,-2.262380631958329,-0.1767705668019419,0.7227091263280147
Part1_E(1.99)Part3_E(1.73)Part11_E(1.41),1.99,1.73,1.41,0.015,1.25,1.75,1.2585782874937217,1.258966516931567,-2.267555278242473,-2.267893275421069,0.1782609566421224,-0.7217092601017185
Part1_E(1.8)Part3_E(1.81)Part11_E(2.16),1.8,1.81,2.16,0.015,1.25,1.75,1.253736344558421,1.2541978623203722,-2.2625034418444936,-2.262952501708261,-0.1768614954769907,0.7239102607689105
Part1_E(2.44)Part3_E(1.91)Part11_E(1.09),2.44,1.91,1.09,0.015,1.25,1.75,1.2593716925138871,1.2596188752260484,-2.269092587191289,-2.2693389280053813,0.177898663963518,-0.7204274624777661
Part1_E(1.49)Part3_E(1.3)Part11_E(1.46),1.49,1.3,1.46,0.015,1.25,1.75,1.2625302687732465,1.2631153020240526,-2.2697859568007,-2.270287253403621,0.1790183982547062,-0.7252271956468823
Part1_E(2.11)Part3_E(1.32)Part11_E(1.85),2.11,1.32,1.85,0.015,1.25,1.75,1.258002912928916,1.2585130551398946,-2.2650488507733657,-2.265468192744696,0.1785744581601155,-0.7236566326884964
Part1_E(1.96)Part3_E(2.5)Part11_E(1.84),1.96,2.5,1.84,0.015,1.25,1.75,1.252079457945094,1.252389661643002,-2.262522798579832,-2.262747451202795,-0.1766313312342439,0.720882669720983
Part1_E(1.24)Part3_E(2.16)Part11_E(2.01),1.24,2.16,2.01,0.015,1.25,1.75,1.253462430547474,1.2539025932991044,-2.2631868059482025,-2.2637060709563204,-0.1768291373583783,0.7235790449647409
Part1_E(1.07)Part3_E(2.15)Part11_E(1.99),1.07,2.15,1.99,0.015,1.25,1.75,1.253790227714518,1.2542511898274111,-2.263506585795804,-2.264089177121035,-0.1768749805339801,0.7241134081476163
Part1_E(1.69)Part3_E(1.17)Part11_E(1.24),1.69,1.17,1.24,0.015,1.25,1.75,1.2662678766692814,1.266782243447771,-2.27291506199247,-2.273444546261254,0.178921515063034,-0.7256743069453355
Part1_E(1.05)Part3_E(1.49)Part11_E(1.03),1.05,1.49,1.03,0.015,1.25,1.75,1.2666172577570294,1.267164049159914,-2.27516343699753,-2.275610260595476,0.1792560236120061,-0.725193045283313
Part1_E(2.28)Part3_E(1.66)Part11_E(2.1),2.28,1.66,2.1,0.015,1.25,1.75,1.2542890251272152,1.25472122500263,-2.262603022739252,-2.2629450963592794,0.1782520178723244,-0.7216304544511388
Part1_E(2.39)Part3_E(2.46)Part11_E(1.81),2.39,2.46,1.81,0.015,1.25,1.75,1.2519935742618682,1.2522922515194428,-2.2623876307474267,-2.262556319197272,-0.1766149788660547,0.7204495423259287
Part1_E(1.98)Part3_E(1.46)Part11_E(1.83),1.98,1.46,1.83,0.015,1.25,1.75,1.2573509961834894,1.2578428682231757,-2.265069223940944,-2.2654725088307166,0.1785322776294755,-0.7230749884107897
Part1_E(1.63)Part3_E(1.96)Part11_E(2.07),1.63,1.96,2.07,0.015,1.25,1.75,1.253649726909387,1.2540921497140611,-2.2628744188867027,-2.263320293971537,-0.1768287797490011,0.7235522700473281
Part1_E(1.91)Part3_E(1.39)Part11_E(2.46),1.91,1.39,2.46,0.015,1.25,1.75,1.254125292154302,1.2547098208751644,-2.2611936311309067,-2.26182882077012,0.1787127216273363,-0.7236324026308849
Part1_E(1.53)Part3_E(2.13)Part11_E(1.81),1.53,2.13,1.81,0.015,1.25,1.75,1.2542343391787665,1.254635706790066,-2.264004095121257,-2.264376752059275,-0.176777801949304,0.7229646792697578
