File Name,Part3_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,inner_y3,outer_y1,outer_y2,outer_y3,inner_radius_x1,inner_radius_x2,inner_radius_x3
Part1_E(1.62)Part3_E(1.69)Part7_E(1.83)Part10_E(1.68)Part11_E(1.19)Pressure(0.015),1.69,0.015,1.25,1.75,1.3605735655487314,1.3649212330469327,1.36916294072685,-2.352993089783549,-2.358856376761356,-2.361616497206572,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.06)Part3_E(1.63)Part7_E(2.36)Part10_E(1.32)Part11_E(1.97)Pressure(0.015),1.63,0.015,1.25,1.75,1.302436564898155,1.306826605243259,1.3107031533069506,-2.293472730478959,-2.3000833817396584,-2.301170977873276,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.79)Part3_E(1.7)Part7_E(2.5)Part10_E(2)Part11_E(1.04)Pressure(0.015),1.7,0.015,1.25,1.75,1.3279445889395594,1.33230269175551,1.3363918907726788,-2.3202039265919057,-2.3264869523789846,-2.32843463355297,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(2.13)Part3_E(2.4)Part7_E(1.56)Part10_E(1.22)Part11_E(2.2)Pressure(0.015),2.4,0.015,1.25,1.75,1.3289339218038267,1.3317626799494071,1.3341560524979206,-2.3276881069930577,-2.3313308107623043,-2.332718359283468,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.66)Part3_E(1.51)Part7_E(2.18)Part10_E(2.38)Part11_E(2.14)Pressure(0.015),1.51,0.015,1.25,1.75,1.2664233105839784,1.2709744987745693,1.2745254972220563,-2.255088546345514,-2.2630739261895303,-2.261667414831362,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.69)Part3_E(1.79)Part7_E(2.25)Part10_E(1.85)Part11_E(1.44)Pressure(0.015),1.79,0.015,1.25,1.75,1.3119359343090329,1.3160044315949797,1.3196090493067854,-2.305111918357832,-2.3110661289044674,-2.312401083477225,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.15)Part3_E(1.51)Part7_E(1.72)Part10_E(2.34)Part11_E(2.09)Pressure(0.015),1.51,0.015,1.25,1.75,1.2794043153468369,1.2840434084736123,1.287982868482698,-2.268325262334389,-2.2759825666610727,-2.2757878716509925,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(2.28)Part3_E(2.39)Part7_E(2.43)Part10_E(1.77)Part11_E(2.49)Pressure(0.015),2.39,0.015,1.25,1.75,1.272185288788807,1.2750614748001432,1.276957306174043,-2.2697666903644933,-2.274245561188834,-2.273837971763578,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.77)Part3_E(2.09)Part7_E(1.61)Part10_E(2.24)Part11_E(2.18)Pressure(0.015),2.09,0.015,1.25,1.75,1.2881747477228669,1.2915242540869465,1.294104580986522,-2.283931592724095,-2.28895076386302,-2.289293657550159,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.93)Part3_E(1.73)Part7_E(1.16)Part10_E(1.04)Part11_E(1.43)Pressure(0.015),1.73,0.015,1.25,1.75,1.4385887568614262,1.4425209024171262,1.446247640663361,-2.431893949009005,-2.4363362706235843,-2.439486676425125,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
